P_value_shallow,P_value_dnn1,P_value_dnn2
1.0 0.0730921320350223,0.5724592876596817 0.5247868800304396,1.0 0.32594816457930165
1.0 4.4834211822307224e-05,1.0 3.978660627677071e-07,0.6762871077970543 9.544620729864803e-11
1.0 0.00016797390016289287,1.0 0.3979196690572706,0.07491793238908113 0.0007331418969078289
0.019981363214421323 0.1371256779614649,1.0 7.449051463732915e-07,0.9340901912297287 0.9518269203615267
1.0 0.8265373731388552,1.0 3.668050684997625e-06,0.9532302349956312 6.068818035450833e-15
0.004601639791645101 2.906514908112415e-08,0.07403032914684002 0.22858634581285409,0.7964649548219043 0.20692031689720447
0.020653849730587925 2.1775330873934633e-09,1.0 0.6607110351968173,0.18446428734446219 9.604829350288985e-10
1.0 2.378759044361005e-06,0.24906271014125153 0.014846899113511974,1.0 0.696433398475608
1.0 0.832522238255212,1.0 0.12252452950290309,0.2551395136949511 0.016816500197584752
0.5639419566591091 0.0017021178625148152,0.33655935391914815 1.217473081194442e-07,0.6136894501504073 0.4872618839411476
0.1081673846081462 0.06982746729384676,1.0 1.0,0.15108612352722683 0.007366133362575437
1.0 0.016969780582964562,0.40907304135346556 0.19008680151077395,1.0 0.0017647558148986486
1.0 0.5096939087774831,0.2588408127774344 7.876753256802656e-06,0.1196154660327742 1.6925412353732375e-06
0.8243842454463038 1.0,1.0 1.0,0.9554629973067659 0.6794264296618784
0.8632725269621805 1.0,1.0 1.0,1.0 1.0
1.0 2.7158008026832857e-05,1.0 1.0,1.0 3.4718492727757826e-06
1.0 1.0,0.6349891069489879 1.0,1.0 0.0029722323381198863
0.0004330100175934454 2.8628140122371193e-15,0.3280624008724616 0.6120995470757811,1.0 1.0
0.02574863956305134 2.2607761384574256e-05,0.07821020472962248 5.181231196450368e-05,0.7432912841081255 8.222949263651175e-06
0.4255281455317968 0.683973828522543,1.0 6.243805317148117e-06,0.5788502476052735 0.0009263436317157225
0.6314106533479018 0.0014370007124421677,0.8640613926013078 0.0001506985897915736,0.00012811029138187383 0.004619963009171722
1.0 0.2052471962799938,1.0 9.171983451954866e-11,0.6252138952090771 1.0022256709163385e-06
0.9075371039179234 4.233569082968723e-08,0.775495432220316 3.196462715777801e-05,0.8471039851804373 8.023660477739903e-10
1.0 1.0,1.0 1.0,1.0 0.5929994594529429
0.041036678436635034 0.000313753407315121,1.0 0.1852574102887855,1.0 0.0038123510130655546
0.6916094579713894 0.6244647399419716,0.2685719058958645 0.0015799998697491446,1.0 3.1953054098737425e-08
1.0 0.003223082814749192,1.0 0.00019571959405562318,1.0 6.392866020186671e-12
1.0 0.00873265982879632,0.31060086853681557 7.436170228050812e-06,1.0 0.9660718850191681
1.0 0.4733697348403552,1.0 0.0271476264402846,0.035877249331626476 0.0413649696692231
1.4266236166647276e-07 4.822043647675693e-08,0.1887890977257451 7.908970592686171e-05,6.2306030668133016e-06 0.0004497857449785964
0.1018695374590956 2.244503450624421e-05,0.9983725475508585 2.856517145360366e-07,0.040326070187482084 1.0
1.0 0.6833781405201954,1.0 0.018089660681119238,0.029763350943898113 0.13831635307244236
1.0 1.0,0.11988716122400982 0.5455293880717527,0.416405461703392 0.12707311179888633
1.0 1.0,1.0 1.0,1.0 0.8403277131919383
0.013866261932790903 1.0,0.48099888855581796 0.7322995385303757,0.4023616038874644 0.0633677260264498
0.8030542321665965 0.07745216744200598,1.0 0.3847479235361797,1.0 1.0
1.0 1.0,0.09020019694388215 0.6030437834195271,1.0 0.06618082121358107
0.5622509521764844 0.5765950283242709,0.26718684384195307 0.828530136191033,0.8481343314160116 0.30998266825167115
1.0 0.07270153044525923,0.6360567935321993 0.3579404454589451,1.0 0.00023721649679390956
0.2199545126062703 1.2756207328926743e-11,0.09249859873838778 0.15814824268370314,1.0 0.23552689035256377
1.0 8.387345604754384e-06,1.0 3.4452127584698944e-09,1.0 1.0
0.2374080542621514 0.7981466753650853,4.43614444454949e-05 3.857353707918593e-06,1.0 0.285142964927949
0.02054488791712586 0.9103508755882096,0.5012484889531303 3.47780772333178e-07,0.24728357698811682 0.002438879414719086
1.0 0.0131590756477304,1.0 0.005991613221860674,1.0 8.420417963548118e-08
0.3950059990262106 1.912436735646061e-07,1.0 0.9053583060610142,1.0 0.002265279351374734
1.0 0.5668227107851125,1.0 0.4023662355754039,1.0 1.0
1.0 1.0619294604759499e-07,0.18460307713518948 6.514931728699593e-10,0.5531466399012508 0.0001668116933913027
1.0 5.676877500765815e-11,0.6719875009954104 3.1230448325407875e-15,1.0 1.7268156199616108e-06
0.09160809973608952 0.17212135461702605,1.0 6.613175837707152e-08,1.0 0.08201565515994341
0.2665470241801579 0.007146583405574354,1.0 0.3186772413423321,0.5362786878820395 7.279890279744605e-08
1.0 1.0,1.0 0.5232142167703957,0.15529785435222954 0.036422221571585305
0.9228414156688011 0.0017523829463953816,1.0 1.0,1.0 2.4181688156183286e-09
0.3716695060592682 2.420428818797624e-12,1.0 0.6641393836121521,0.011125873032214916 3.7325979558598234e-08
0.3583822787661126 1.2654827017336164e-09,0.2634682760620727 0.014987037541629881,0.08648363335201556 1.0
1.0 0.06700624782599966,1.0 0.24909572362702515,0.6445254585228026 6.304660911936883e-05
0.05828258646538346 0.7629125375479002,0.7063556757311146 0.2773549916613209,0.322402163270773 0.017502162082134558
0.9338747824307336 1.0,0.10217791390062436 1.2995650751316157e-12,1.0 1.6732177238181432e-09
0.019998710817056318 1.5002733952248042e-06,0.2140856804460165 6.705458308565437e-05,0.025896901419039768 1.0
0.08922982610060287 1.2686487299522462e-05,1.1367538329069541e-09 0.6259962092611452,1.0 1.0
1.2827315124879388e-05 9.269615893037551e-09,0.004233060211382639 1.0,0.0821696578255532 0.90640200511523
1.0 6.243527331866626e-05,0.03211217533953054 1.0,0.020270953849856298 7.962482311824233e-07
1.0 0.03326648923858146,1.0 1.0,0.4617547823004389 4.067112489962217e-08
0.18363296760690168 1.0,1.0 2.1588509105949392e-06,1.0 0.7729565814203729
1.0 0.7539282459959131,0.1719651629366441 3.506326920808366e-05,0.524805179765865 0.7885615921774582
1.0 1.0,0.06404264995660083 4.6915128970195384e-05,1.0 7.193478940558367e-09
1.0 0.8857090382017464,0.4635641279678888 1.0,5.043274557335059e-07 0.0015021505103666654
0.874920491561305 0.00014733780806736922,1.0 1.0,0.2700434136673793 1.1998810569339818e-06
0.6680721016463668 2.0309431580886677e-09,0.2950170883080254 1.1326538127422053e-08,1.0 1.4417102281530032e-07
0.10563681682237841 4.5128267001617815e-05,0.0026524526089090235 3.323436722791739e-06,1.3764030447198221e-07 0.002384771903451483
0.3581799092502713 0.44093988092860226,1.0 1.7860430034235714e-05,0.9889627923641862 0.632896582094503
0.0038981633216004837 0.6216690385190061,1.0 0.20289662735093295,0.640016206908794 1.0
0.9566522509382742 0.37463530769059544,0.3628841841339194 1.5826027812109397e-07,0.0860116360886832 1.0641958501590418e-05
1.0 1.0,1.0 0.2839150040038252,0.2987979202624662 1.0
0.46740635312933193 0.7690393386392922,0.21740890481091557 0.0018847767305546139,0.378560046883217 0.005082585364179456
0.9459827278173316 1.8169050280840076e-07,0.01705494990690095 2.0450717093572708e-06,1.0 0.0001089285384380519
0.8752422682976972 0.39926078249656793,1.0 1.0,1.0 0.0009175036027745536
0.2960549350378884 0.0005455079721622002,1.0 1.0,0.42247204442914604 0.13719333002569245
0.7699103342419269 0.7144204249436052,1.0 1.0,1.0 2.842856709317099e-10
0.8102343470356647 1.0,1.0 0.9239604800052534,1.0 0.3952452459299881
0.008427900128807734 1.0749714238105644e-06,1.0 2.493792611767659e-07,0.9758077726023885 2.2542772059408355e-06
0.6797056199284001 2.1607787131571876e-06,1.0 1.0,0.1169958983387143 0.6405164514080937
1.0 0.0069042551546523515,1.0 0.6496585953851075,1.0 0.1441567955514695
0.016132319401141137 0.8764951305991002,1.0 1.8064234680419002e-07,0.581532450555483 0.010485150243020762
0.08827647641572392 0.0001008372176146012,1.0 0.7125327295417834,0.7170344885326381 0.00015398135538759164
0.5580255688677959 6.069018734084531e-09,1.0 0.5993360182503329,1.0 0.018852818625108327
0.31920008979285647 1.0,1.0 0.8199929773489469,0.33021010384120747 0.004933417794495026
0.7560155992108041 0.00018313824492745175,1.0 1.4533785100338706e-06,0.11608505012936657 0.29797153249945296
1.0 0.2244944970038514,1.0 4.134574924405054e-07,1.0 2.7360218752399017e-06
1.0 0.22861110153667913,1.0 0.0032490189303667066,0.5199141157273833 0.0002984988067168612
1.0 1.0335681860078481e-10,0.018412568602613935 5.2041237026605955e-08,1.0 1.9316119346463623e-11
1.0 1.0,1.0 0.657607683249663,0.2898082605738713 6.2613909263685165e-09
0.9930817450843703 0.7806667525345795,1.0 1.0,0.002353249743676248 4.615121322971792e-08
0.3646109030666382 1.0,0.33517325263032743 1.0,1.0 0.6121939229301575
1.0 1.0,0.22180104174295484 0.021943673269453054,1.0 0.0030296028406088926
1.0 0.041074575094503754,1.0 0.01006536168868751,0.1328539115714051 4.513981615939331e-07
0.9971814060390615 0.3626540202783676,0.30435572654460286 0.0023632199495478463,0.6318716890958603 0.000112072591386861
0.6524534399466559 1.0,0.04503341338365095 0.0190156099417449,0.24297232685323827 0.002424384978582676
1.0 8.442058183779187e-15,1.0 4.1129224049054466e-08,0.1228988270636818 2.2511584890704728e-11
0.8577229129452493 6.845598116122934e-07,0.46551644916724766 3.1927833354508625e-05,0.7566631638052219 0.16716287486520692
0.6421173251477701 0.7084789321223204,0.10396726268611492 1.9487037823552628e-13,1.0 1.0
0.4682036528684078 0.8698890545226838,1.0 0.40384422676852416,0.8014115959737385 0.0001247140581903288
0.504476054214632 0.8143234486693042,0.7447519797828416 0.9527707244948171,0.015936213964697583 1.0
1.0 2.1887885355371677e-06,0.01832368543902855 1.0,0.3211703130339355 0.0032180348830147865
1.0 0.4983062620450211,0.22372245593743648 5.6886641615037675e-11,1.0 0.006116087447679518
1.0 0.7867827960373182,1.0 2.099037135690683e-08,0.6251538106075303 1.2859446548724419e-12
0.5009873463038703 2.2422544106935632e-07,1.0 0.38958521089068504,0.5809907358631083 0.0792534532478738
0.44087328768202183 3.9959835389883587e-08,1.0 0.07901435798841216,0.9756762146506467 0.0011197482080966114
0.8857634357933389 0.01853146596396411,1.0 0.040521526902964906,1.0 0.7510257990581574
0.1193089794483217 1.0,1.0 0.7083139791608899,0.2337696098783722 1.4029872409979667e-05
3.840793395152159e-06 9.617513236286405e-07,0.5087971953354111 0.2946292475025422,1.0 6.00199526795899e-05
0.8052120937710509 0.015006219394391937,0.26142028901835024 0.0038883233862445823,0.014876687730627464 0.08389373260184137
1.0 0.08475539540994571,1.0 1.0,0.8826279788138425 0.41618697023864343
1.0 0.0006624354612005231,0.7923719912448188 1.0,1.0 9.795859197352286e-07
0.030668679853519926 1.0,0.766541169754978 0.7351040140365717,0.05584463549025567 6.253083830886593e-06
0.7702080851536414 0.0441973375709982,0.6196307606877131 0.004076639543430381,0.6580348487446112 0.22354358731838103
0.8284900828075821 0.21486640303191631,3.126914627270194e-05 5.855666749045296e-14,0.8481611038098649 2.031947178140867e-13
1.0 0.03953470620951474,0.052354888359287075 0.001821084877116644,0.1150538859643393 5.528392459430871e-05
1.0 1.0,0.3347304646465351 0.002069117274093092,0.1474325850678537 4.753183141199271e-09
1.0 0.5326831109962245,0.12994421319121996 0.719162549028669,0.20677130721768966 0.00019996101711946163
0.002728761217863815 3.3646912979437514e-07,1.0 0.1439028600854339,0.005390062608864964 2.2793139035862603e-05
1.0 0.0002468463590311553,0.4574839570065647 1.0,1.0 0.3286742450803706
0.16073069464833062 0.9234906115926009,1.0 0.7243017756156646,0.0007737684565859729 0.5742436198609857
1.0 1.3611291155671237e-05,1.0 0.1462863463931942,0.0007343478938912748 0.16600893720811905
0.23117058691891812 1.0,0.8063318986491859 0.09498566542776876,0.0002768161822314036 7.092683928899614e-06
1.0 1.0,1.0 0.8020945553347256,0.5153829645581667 9.726076414261586e-06
0.005553367620200251 0.05921453884042694,9.205186815511711e-05 0.0006754875644916471,1.0 1.0
0.1148823508695422 0.06598980764993917,0.9184092084031444 0.754338566140551,0.28150260310961517 1.0
1.0 4.410751652038224e-05,0.929920669107057 0.6189915100463519,0.0017463030041732944 0.0056516725879570484
1.0 1.0,1.0 0.00894656310685474,0.0384265099552252 0.8287719658478993
0.3333324409616451 0.0014455925338239797,1.0 0.24828120953011557,0.757560906955402 8.335571716336094e-07
1.0 1.0,1.0 1.0,0.9947112190290798 0.649813152247637
0.626151846440992 1.0463935813363548e-07,1.0 3.744389582311181e-09,0.677822217655796 4.208516575877552e-18
1.0 1.0,0.008440214496433106 1.0,0.040052286293148394 1.0
1.0 1.0,1.0 0.2624265693654825,0.8108829779884993 1.0
0.11633011827726189 1.0,1.0 0.21561342031434894,2.0904160537328538e-06 1.0
0.4068111724435623 0.9195092793944918,0.2710045254184561 1.0,0.5676890658122589 0.27995607122821614
0.43227137292475687 0.00020150312784885104,5.513333180170027e-07 0.19933237260762518,1.0 1.0
1.0 1.0,0.6340256809851122 1.0,1.0 1.0
1.0 0.00807715157478808,0.3012809135024099 0.06130357149605541,0.7270299225777065 2.353165324275307e-09
0.4973143232209573 1.0,0.9330184931348193 1.0,0.3677738150337285 0.0017515643806372367
0.0006191493556318285 1.0,1.0 1.0606799549034136e-08,1.0 1.0
1.0 0.9204954001646004,0.4861194876704994 0.021556367753713463,0.9759296702504208 0.25091750708868676
1.0 0.031766627228104,0.04291293739841698 0.2207295005426087,1.0 0.9394969253929453
1.0 1.4980543524835766e-05,1.0 0.00024272542691046098,1.0 1.0
1.0 0.33753783416670585,1.0 1.0,1.0 1.0
1.0 0.484581807319097,1.0 1.0,1.0 1.0
0.06853122528035957 7.000780293703388e-10,0.2837038747375603 4.317341693363345e-09,0.009995309512787032 2.076600426693718e-15
1.0 0.6996239275539455,0.7293332591222124 0.0511660008906565,0.4153648589980034 6.278589423498921e-05
0.11742846882917815 0.24447881736681587,1.0 1.0639250507225013e-05,1.0 0.13234107072268808
0.18569207888138012 0.029404627666539424,1.0 0.0010118846459988117,0.20593525829136258 5.373177248391401e-07
1.0 0.37445014551710826,0.8490562288342232 1.7858040742535783e-08,0.11016332063037214 0.7774935676169265
0.47230384103925394 2.891960509441419e-08,0.9045259296567844 3.074185626861877e-08,0.4297873749896393 1.3238720234722678e-09
0.8088168444144395 0.02473969779207705,0.000925257509348175 0.8589156510663116,0.12391728420947828 0.5302660372447006
0.11797257726774676 0.3070622271593743,1.0 1.0,1.0 1.0
0.45837833526140537 0.2708818413011702,0.15820012680690498 9.416549852366696e-06,0.6167672871667494 0.3378910284733051
1.0 1.973910413111074e-11,1.0 1.0,0.3153431950405283 1.0660434936335807e-15
0.81229615329959 2.2583446775769e-05,1.0 0.15369595053080973,1.0 0.7790317549753965
0.8203509207651936 0.9978501611499442,0.41831673661448854 5.966646595687684e-07,0.1579583619139117 2.046628812334397e-12
0.9846521489686302 1.1938611617984913e-06,1.0 0.21821830411166948,0.1576656687697951 2.916045788989799e-05
0.8407507813154453 7.025324928716988e-05,0.11636736321558513 4.940002269466396e-07,1.0 1.0
1.0 1.0,1.0 1.0,1.0 1.0
0.015423461792423586 1.0,0.15172300317521245 1.0,0.792986185263052 0.8648258830741993
0.7198211093592155 1.0,1.0 1.0,1.0 1.0
0.07501682601551149 2.934987182804157e-05,1.0 0.09739727141511603,1.0 0.677508876924785
0.21064935064557438 0.027939661429088207,0.005001652780219524 4.208536196403925e-10,0.17891301423536174 1.0
0.583637002517883 0.5754124803573859,0.0035235967625654257 0.29762156883817603,0.1476834585494149 0.003944873158599333
1.0 1.0,1.0 0.8425819353089471,1.0 0.44299291937007096
1.0 0.6698479251255312,1.0 1.0,1.0 1.0
0.0001507051016471406 1.0,1.0 6.588539384029599e-10,0.45850385188411646 1.0
0.8425305265091066 0.6872989438497432,0.41333029568117485 2.0179505802472644e-11,1.0 7.518394617331907e-08
1.0 0.3532494814710946,0.523999409563696 0.44064455353586757,0.9358470415958309 1.7945253192150354e-12
0.3340694935243647 0.6388465563118909,1.0 5.822551223745908e-07,0.0013707051382048246 0.09123564858343454
1.0 0.010357371799914854,0.4931236986489341 6.538410787878961e-05,0.10911931362656264 0.9497806141392356
0.24777866435214874 4.421836494824418e-10,1.0 0.07823906051875334,1.0 1.0
0.8814344579820466 0.06006170939631726,0.01637406754136419 0.010548941247705727,0.4076150070968541 0.00045121131800550157
0.8232568524211664 0.893394471867636,0.7556128622462981 0.4276909583225173,1.0 0.36522091273951285
0.6594006171535066 0.7758462494434025,3.222396572159734e-06 1.4421485267930996e-06,0.46303654617804496 6.627182504008623e-05
5.6380346116594425e-09 8.452550353258168e-09,1.0 1.0,0.7152618335479726 1.0
1.0 1.0,0.8113535810537701 0.00016629355999136353,0.06388769089158729 1.0
0.3957919752627307 1.500095340031154e-10,1.0 6.274752120488379e-10,0.45693571810416383 1.0
0.0012517715885222473 1.6684475705669132e-12,1.0 2.372873505223367e-07,0.008219244282225202 0.0006348091719445873
0.31005569190747573 0.0034421810576426987,0.5684028279212231 0.0018532717752209624,1.0 0.3456365701165366
1.8821107110821609e-06 0.01627354985124828,0.40738687000558654 1.0,0.8155988489916608 5.600185720636224e-06
1.0 0.32185748215633836,1.0 0.044731054518655465,1.0 0.00011039333567874538
0.5087566822267608 0.5337092832899779,2.374163216294097e-06 0.06366270281102171,1.0 1.015888874173216e-12
0.6521513763070992 0.0008986349256638977,1.0 0.574061301512153,0.785662708905522 1.0
0.2734651769019349 6.223833257621295e-07,0.5819971936200411 5.671591740816466e-07,1.0 0.00021119425458638452
0.0034164508626222494 0.20619770304629903,0.25354942630287935 8.966317809383626e-06,0.2256708887390793 0.0009933854041151225
1.0 0.27977070910107565,0.2179729607144587 1.0,1.0 0.21055151040653297
0.2110047963261638 0.0004131895234777656,7.07016980071756e-05 0.00015198301453650656,1.0 0.008179922127463208
1.0 0.006695912057944676,0.3458982394378991 2.1257530391507605e-06,1.0 3.108160089787258e-05
3.5024964980291545e-09 1.0,0.9351976921414923 2.9535456496465084e-10,1.0 2.991249848954983e-11
0.7223748332980768 0.05518987872656998,0.11900113536774354 1.2990011795249928e-08,0.614437322327178 4.063814812083185e-09
0.08915162660489553 2.703628527013099e-08,0.13394890872079182 1.0,1.0 4.0211156706172846e-09
0.00644582121377588 0.7145790292537542,1.0 0.5126632191994579,0.008772551769377341 0.2747354872595177
1.0 1.125718454024194e-07,1.0 1.0,1.0 1.0
0.25513293245041124 6.027281986300967e-05,0.09072370551482346 1.6495054025755922e-05,1.0 0.002003848828914755
0.9695764819210678 1.0,0.01671759922495608 1.0,1.0 1.0
0.017242463022378602 0.0031607618290215517,0.003069583272932401 0.0001293865847183233,1.0 0.005957550331783468
0.3531537430395907 0.019774120256035962,1.0 1.0,0.7428412528838779 0.00013632221012961483
0.4172870419478096 4.857019009093659e-10,1.0 5.275832085262339e-05,0.4072010928225714 5.672372930386028e-06
0.3737243877774037 7.242728043225488e-05,0.7267968861162715 1.7335394309315413e-05,1.0 0.00017826133788199062
1.0 1.0,1.0 0.18833506999007077,1.0 1.0
1.0 0.0015486588440280808,5.96906707424126e-07 5.399572766694468e-07,1.0 3.2455486843833774e-09
1.0 1.0,0.6470590623920183 0.611118648832629,1.0 1.0
1.0 0.4952017517046221,1.0 1.0,0.9626863361259717 1.5748446922670607e-06
0.461283390932901 2.4063205117567706e-12,1.0 0.6466431206263538,0.29494466014490356 0.05571003972254315
0.7944142141684984 0.006692117913342137,0.0002827351676600329 1.0,0.3979961522007579 1.0
1.0 0.594132175137073,0.01778735762685543 0.0017579239360638599,5.275869095943352e-08 1.604311070109303e-06
1.0 0.7182972600560873,1.0 0.762180750342097,1.0 1.0
8.63466341852557e-06 0.3212797790967629,0.15905502261710572 0.8717212480018756,1.0 0.6389029526432195
0.17743433457741176 0.6180455937610154,0.08255158978238879 0.0008121500558494451,0.10860652846427216 0.13511687376535664
0.7669882159362065 0.05797096226721016,1.0 0.037923777624024026,0.9196781563782779 1.0
1.834700477072591e-12 2.2974455036655264e-07,0.7762126405038083 9.8107077561691e-12,1.0 3.6220045631056193e-12
0.2140142083463688 0.00016963783545359014,1.0 1.0,1.0 1.0
1.0 0.5665340113657857,1.0 1.0,1.0 0.004130882144738515
0.014405239994138294 0.00011511889762270913,1.0 0.00017745475452235335,0.00014313180297657578 7.426674049577276e-13
1.0 1.0,0.03253861235320552 0.6991715978163762,1.0 0.8163699845157828
0.1565569718842745 6.24773222711044e-08,0.3865508618257252 1.5256360058832377e-05,0.9976503294820707 5.021945364681052e-07
0.7510593858495345 0.695007658082996,7.632366775480609e-07 1.0,0.08694758251549994 2.0125149706252523e-07
1.0 2.103699727941739e-05,0.9132940862561094 0.9815675093791597,0.4686197729005822 6.929998164333089e-06
0.2457923754557073 0.000652378937418038,0.8305307631433462 0.18025247984283965,0.049613853593114834 0.00021201031118532805
0.7120629182625282 3.3664366664072885e-06,1.0 0.00012111625435075416,0.3916030056994938 2.1700290797402955e-10
0.6657574044023273 1.0,0.147502156744894 6.752670910540301e-10,1.0 1.0
1.0 5.7905120672783215e-08,1.0 0.476260549716133,1.1481342468245777e-08 5.0336168936398456e-09
0.8133682337929972 0.0006612040756615643,0.7635140744128186 1.0,0.7076341753333145 0.04816733700756039
0.2343325732206336 0.8150254488959787,0.12713108969480433 0.48232128901632065,1.0 1.0
0.13204538996603962 0.00010591180057353163,1.0 0.29603450711804014,1.0 0.003313353634450524
0.14860430393589347 0.00021428491874641109,0.06452370938501491 1.2742976207130213e-11,0.012224721869763254 6.041987499661804e-06
0.8475776940252544 3.218700880126869e-10,1.0 0.28074136145753287,0.8045605325651727 4.4673126957926707e-07
0.8348729315105958 1.2118997394209367e-15,0.019300421309966478 8.95481839539932e-13,0.9551438461034183 0.0006851787069828798
0.4625535194335856 1.0,0.999498757925336 1.0,1.0 1.0
1.0 1.0,0.44352053352825616 1.0,0.3860987144167749 0.35961486765852485
3.9832624556203683e-07 0.6702650538837986,1.0 9.778678414749178e-06,1.0 5.244205092566188e-05
0.23749397151816243 0.0003472486210705112,1.0 0.0031043698992256593,1.0 0.00018604678776600598
0.073446970596303 0.016365185438181138,0.016705147942823045 0.028828196828878203,0.09329688717891728 0.36262470741830066
0.06283392844143182 4.8514790448400924e-05,0.9364297939111286 5.577745014354405e-09,5.512345339134424e-07 0.32207337588340396
0.8382573875553218 1.0,1.0 0.6608760412198555,1.2936767865926765e-08 0.42384323260004053
0.28599753301223024 1.2781864269844268e-11,0.1815103684446194 4.820744676576676e-07,0.6362677615836679 8.244322202028605e-06
0.4810021435110688 1.354387937777456e-05,4.2484079634955683e-13 1.0,1.0 4.9749676914490795e-09
0.20625018086256042 2.418079083910498e-09,0.3357882617812145 7.584242589325894e-06,1.0 1.7080107685914304e-07
1.0 0.9735083985758888,9.847659487629829e-06 7.581905677165213e-08,0.8610602690224665 0.08968889307357873
0.6242710715465648 0.00014846571882579077,0.594233824814993 2.1967445457705576e-08,0.7186643123137162 9.028253516820943e-05
1.0 0.19130956095114812,0.9813550434145226 1.0,1.0 1.0
0.0011848833791013062 6.705046485398004e-08,1.0 1.4180867235520272e-09,0.2858709505383522 0.0013115290201053478
1.0 1.0,1.0 1.0,1.0 1.0
0.45590587858325327 0.7312381951301133,1.0 0.287846240880437,0.5319311419920654 0.44132961593330594
1.0 0.6887969685712148,1.0 1.0,1.0 1.0
0.6193874996423732 0.22470500151461353,1.0 0.27102344927058225,1.0 0.9685948331589849
1.0 0.06184326693693307,1.0 1.0,1.0 1.0
0.5074762851504395 0.017451074997893674,1.0 1.0,1.0 1.0
0.22854859150734538 1.4031734066034454e-10,1.0 0.07328109229631188,5.299311016003243e-09 7.902477801994553e-06
1.0 1.0,1.0 1.0,0.8323455882204019 0.5460954716040778
0.18527422675980476 4.52014483336145e-07,1.0 2.5617260929096047e-06,0.5042493505986125 0.5811390960016345
0.49462910727153636 0.00021898526494117538,0.14163203743898972 0.5656767109618315,0.2599258599828493 3.022350959577053e-08
0.00043464890476628917 2.9301317415886967e-06,1.0 0.007351320470716986,0.1705227872242899 1.0
1.0 0.39905729593388023,0.035146806757305 0.8725636296353085,0.16622377270367977 0.009753117719161083
0.0450982481065357 1.0,0.5570306421951221 0.4166660285763614,1.0 0.20746912181858407
0.5573744884569214 0.9824298344960577,1.0 1.0493266334234908e-10,1.0 1.0
0.49083728710109115 0.0025332934462009285,0.2138712723122526 0.00030537407751782047,1.0 0.05170585191069968
1.0 0.9027603426782813,1.0 1.0,1.0 1.0
1.0 1.0,1.0 1.0,0.9833232827472781 0.15975585457560612
0.6879672816862881 0.0024286099050428063,1.0 0.7957897552492509,1.0 0.4990940973141234
1.0 0.6550720365833307,0.29670586571970076 8.343532790072295e-05,1.0 2.5176708677787705e-08
1.0 1.0,0.019728938807924326 1.440523424705222e-10,0.8355106740403941 0.0003956191032666815
0.2968002508175109 0.024170482068599185,1.0 1.0,1.0 1.0
0.06321536909152416 0.00034437534635277736,0.003334403002766239 2.8229206097977895e-09,3.256140718425484e-05 3.092296193990467e-06
0.39610612506693815 0.04523448389601047,1.0 1.0,0.9572512092824199 0.22373931141687436
1.0 0.020250586792344205,0.043793516217929374 0.03619604850880501,1.0 0.003619247224257138
0.6140096067840163 1.0,0.6630132198737582 0.4957811678540467,1.0 6.386671961243613e-07
0.14109819467912618 0.001086358876009321,0.16963327397625122 0.018198064202374995,1.0 0.0006499773597261282
0.6822559169185891 4.548661823469728e-06,1.0 0.22396579006990958,1.0 3.658016647239883e-08
0.13998958454933275 1.0,0.6324359129949377 1.0,0.28496792968927687 1.1542676668425326e-08
0.653799364611096 0.08665222899196935,0.2781619355898721 1.5420896279588203e-06,0.38872041137247787 0.09983455910048802
0.5901637085969339 8.108556011270637e-07,0.2061613579747057 0.7123094972526628,0.46904146357899423 0.5159698556788184
1.0 4.009114919669452e-08,2.137396581949188e-05 9.977722451162677e-08,1.0 6.042397974301429e-08
1.0 4.97690610577791e-07,1.0 1.0,1.0 0.0009038826830464743
6.915388600842409e-05 0.0011182595475301236,0.054054977710423585 1.0,0.7070824894422145 0.0001684816736501547
1.0 1.0,1.0 1.0,0.5751551248938036 0.3780186718252809
0.7200439221615633 0.9073734822223831,1.0 0.46468076393626306,0.3173327438975091 0.37525417854653675
1.0 0.3337635103728014,1.0 9.231185109680869e-05,1.0 1.3292366812644034e-10
1.0 1.0,1.0 1.0,1.0 0.24178874068399564
0.7819531103052435 2.767140678052742e-09,1.0 2.6993663562092274e-05,1.0 0.7857684353621929
0.03769024658441593 0.7196325069867444,1.0 1.0,1.0 1.0
0.08162792835012349 1.0996788052435553e-06,0.04171928173828654 2.4065460623190586e-08,0.8340429223940629 4.098787047763017e-08
0.2875088093655027 0.00019003040486812578,1.0 0.27610573299816826,0.8682942030478404 0.7950890280009767
1.0 1.0,1.0 1.0,1.0 1.0
1.0 1.0,1.0 0.38844664157166475,1.0 1.0
1.0 4.763272107175456e-13,1.0 8.483922512478608e-06,1.0 6.17206642902502e-08
0.5030100378223223 0.0004326566174616592,0.1159937348142959 0.015429877587373374,1.0 1.6742388120041625e-06
0.38729960545400577 5.277305041116251e-11,0.002470014546710035 1.0848866642683245e-08,1.0 3.679261793748872e-05
0.42285249622119464 0.5927375554753122,0.44904482739238094 8.468437158396523e-11,0.9666328137284426 1.0
0.4219776965414488 0.0002193742711617865,0.41034667838162675 0.0008676227873312206,0.04241440955660214 0.8232439599229364
0.2690589257599598 0.9226899006344115,1.0 0.4113107252234227,0.12939158031939446 1.0
0.9662138775634674 0.2522971921696358,1.0 2.0249054742784185e-07,0.789359383839694 0.3090013141227349
0.027109195646438704 2.1027551136837395e-09,0.04504616756575042 0.8436610044130468,1.0 0.3511349710178567
1.0 1.0,1.0 1.6584255619713277e-07,1.0 6.953375913540962e-08
