P_value_shallow,P_value_dnn1,P_value_dnn2
0.6586058894035085 1.0,0.605738827852115 0.023039127913842133,0.025180674582972185 0.1111075339238767
0.9628932417841629 0.010313775265313106,0.4881058771804773 0.44077422715892844,0.0029214490931651106 1.0
0.11066064221605108 0.96890390618542,1.0 1.0,1.0 1.0
1.0 0.8169835986720428,1.0 0.11778694825766087,0.011700123154945282 0.6060099516836907
0.8235948189590492 0.19004206854377417,0.49956386876646885 0.21704399416826206,1.0 0.8517769971636502
1.0 0.6306831992027193,1.0 1.0,1.0 0.00285514096195676
0.05679167228215477 0.8341256320714812,0.04643793804599885 0.5561834120663011,0.37778236480098426 0.5035759538210718
0.07225440168844345 0.1403460844682521,0.5301991691796102 0.1880039786059589,0.00293946546233526 0.7967270609274375
0.7163187227490871 0.5649232934571842,0.9403290053711386 0.1315579116669695,0.9442933604521708 0.27967459668519423
0.0008160427800590945 0.09524612490801038,0.9629514475949374 0.10649563288016964,0.3299306231748797 0.43276882791903015
1.0 0.019486777411250388,0.03326718043082107 0.8504910214681669,1.0 0.9697411407546398
0.950887545298162 0.32461370848097226,0.9887020545681777 0.720348018117833,0.9597896822738494 1.0
0.4627176826739173 1.0,0.45975545318168537 1.0,0.7561334960086317 0.9079417910883543
0.1259969742875333 0.15733110892664895,0.3691080813236041 0.19340638667292687,0.8519322106873428 0.18542380547283327
0.5975987073786502 0.08638488313036197,1.0 0.10920516170464663,0.7499782728329905 1.0
1.0 0.19599519507278174,0.009808486946573214 0.026960578498542883,0.6883230344058858 1.0
1.0 0.9230221013784513,0.5916876684412202 0.7372530506510159,0.9321727497713347 1.0
1.0 0.5707043069801465,0.1778470791739428 0.8089128952233673,0.6624537847865763 0.008258721363254399
0.179782116195225 0.16126250802560133,0.23437263787843798 0.27316086637800063,0.11816741595739384 0.9345366949647871
1.0 1.0,1.0 0.0036462100992338993,0.6331583816200765 0.2988401082553074
0.07180093411212646 0.4761879803635797,1.0 0.5865469110015855,0.0912536281557233 0.7474300109401211
0.24079619708181826 1.0,0.1769403989513228 1.0,0.8757229350586764 0.7842683288300426
1.0 0.15751522779281796,0.990402960276629 1.0,0.8925973274571779 0.010418379426667117
1.0 0.12717919274499023,0.07114389709778127 1.0,1.0 0.03749423404882761
1.0 0.08336690254288878,0.12283282515380556 1.0,0.4381072412618057 0.8269462384108761
1.0 0.7337915798804486,0.46431617854606433 0.24140082605861624,0.20199168803083334 0.4441938487761258
1.0 0.19650351485778766,1.0 1.0,1.0 0.031160602785137027
1.0 1.0,1.0 1.0,0.017884159994358283 0.665753271745632
0.4010280515080034 0.08262077060107892,1.0 0.8223942154250388,1.0 0.21140354485634524
0.8475835946519332 0.61721391448463,0.912696962831572 0.09888537630815392,1.0 0.11828165572245883
0.3198975165016431 0.05501254163246064,0.5445329548448 0.20198750700756746,0.2618164077932444 0.25591277354153613
1.0 0.34581529441487147,0.8560692504780827 0.04470266273938737,1.0 1.0
0.11327637470529416 0.030441463241007147,0.11047819087067606 0.9220154872492791,0.9803376929191352 0.33097158077200994
0.4397406602093963 1.0,0.033860389249326946 0.660440965727688,0.992658574164766 0.057817544071138004
1.0 0.08146457464856008,0.4037045393143214 0.20985636117921896,0.6353518331307915 0.8534090613556242
1.0 0.5462399932165651,0.6857634210001355 0.38729321952838663,0.2980562355759271 0.15620455851725695
0.006083142970946587 0.05468266121941155,1.0 0.08207558377370411,0.4695204033777809 0.1509867778686562
0.21700339323749884 0.003917405390381107,0.0006430780977325684 0.908603009853889,1.0 1.0
1.0 0.1880352372104856,1.0 0.5621110987317767,0.8881842543465719 1.0
1.0 1.0,1.0 0.31337978655476034,0.12142610512027224 1.0
1.0 0.051753412771227685,0.033793735233690156 0.789210136821342,0.11969495092341087 0.12780680859338725
1.0 0.35219067190047454,0.2652388330010034 0.36895510439198376,1.0 0.5237867496575384
0.5287156608271326 0.20772816417222478,0.8196503725849567 0.046733838486900665,1.0 0.10206908575998139
0.2120441043328108 0.8652780354945718,1.0 0.46602321265508007,0.15261017920686934 0.9495764731114137
0.5882337414883392 0.11101288815263657,0.8972414946400846 0.39759031594272976,0.054191822394424924 0.20523326409341688
1.0 0.032535472681327844,0.16157668708163217 1.0,1.0 1.0
0.3260648512307236 0.20335480580472842,1.0 0.01247900323805316,1.0 0.6610365142369098
1.0 0.4213381242939888,0.13003261568783497 1.0,1.0 0.23919499661988175
1.0 0.512162324719719,0.9224447865724933 0.00031970244268061585,0.7185961434469256 0.32201338846505556
1.0 0.989609566466824,0.44695432063914303 0.0735294697329193,1.0 0.8902937301515804
0.519315270824925 1.0,0.12648687936863973 0.5538741732637178,1.0 0.6865886496918364
1.0 0.09454605965494034,0.0460935009626381 0.40571235725850474,1.0 1.0
0.1331512521631389 0.22828579057026416,1.0 0.19802854497718123,0.6736799291703166 1.0
1.0 0.44249779409638695,0.6887646231270678 0.15557336181677417,0.08401535378136923 0.0015546213536201071
1.0 0.7115361892589016,0.6209666833559284 0.11610504963925823,1.0 1.0
0.7605967828038793 0.6166633821933155,0.8414097424779108 0.5407268977281758,0.6632176618248473 1.0
1.0 0.04397013917833792,1.0 1.0,0.02007704321771816 1.0
1.0 0.11484913917537792,1.0 0.3078556162157507,1.0 0.17915313661354249
0.07523666671199658 0.6495134755793259,1.0 1.0,0.6491683806175699 1.0
1.0 0.01992412239319415,1.0 1.0,1.0 1.0
0.0703481064499575 1.0,0.31864670312441845 0.038082926559469654,1.0 1.0
0.0537081217946662 1.0,1.0 1.0,1.0 1.0
0.8560952432191008 0.0011186952152992466,0.7596397916463897 0.42156394681887716,0.9672653503387727 0.47883142088478825
1.0 0.8957017344008358,0.23603532930267984 0.18745930642151679,1.0 0.5241634872920694
1.0 0.4382442501269275,0.796759798710228 0.137316592532214,1.0 0.18316324704811035
0.6738036850925344 0.10511515642492772,0.23823747636718862 1.0,1.0 1.0
1.0 0.10479891542643324,1.0 0.023225907777017104,0.6973382943013141 0.6571056975659773
0.19788602624194468 0.2240438790452577,0.7060342264403318 0.384863427529145,1.0 1.0
1.0 0.567626778222762,0.05163619995930952 0.30127398565518615,1.0 0.06782435569703148
1.0 1.0,1.0 0.6517992384060101,1.0 0.36732791519449115
1.0 0.634282046421388,0.4760702366242735 0.0014020132662752528,1.0 0.3439001730154965
1.0 0.18148991838850476,1.0 0.8990739019020031,0.21311837505761988 0.7087147889440822
1.0 0.2982284334097597,0.1897315980570976 0.009679808802513299,1.0 1.0
1.0 0.07596331300327128,0.7119819894517221 0.04439190454127784,1.0 1.0
0.5113969176633807 1.0,1.0 0.007020741478329952,1.0 1.0
0.01568174340135095 1.0,1.0 0.45115581539448874,1.0 1.0
1.0 0.5320113533076285,0.5171131798248128 0.7622182530533519,0.9059273727910402 0.2097352631957842
0.7289129664984683 0.9960049923667759,1.0495731709527082e-05 1.0,1.0 0.3562285024128742
0.9759210709367349 0.17728665913262356,0.3431622736562592 1.0,1.0 0.887198405987824
1.0 1.0,0.48979993504877345 0.01852376619189083,1.0 0.41074500796047697
0.25591367190480974 0.4533601948180849,0.877926087922644 0.006820262502339036,0.32135277964220366 0.33121805785680153
0.3539987944018296 1.0,0.1193411528298087 1.0,1.0 1.0
0.604709971926236 0.3224613022322942,0.8679722133157748 1.0,1.0 1.0
0.23652554552575783 0.0002986085304945435,0.8422777408537101 1.0,0.4801966375139347 0.7119762365356992
1.0 1.0,0.065127465122392 0.32971433091926694,0.5189161191672848 0.6476112641863134
1.0 0.9839761861450034,0.46175346361683844 0.09812921033369423,1.0 0.8508958375333617
0.9578329787062846 1.0,0.26807455600382096 0.9701162655489884,1.0 1.0
0.8852300022215025 0.2838666074828283,1.0 1.0,0.0006483075094263161 0.018916517564228397
0.25917022197013084 0.33662710381772526,0.8395781264784604 0.9825907322358747,0.431414755532274 0.16008854367433964
1.0 1.0,1.0 1.0,0.38597586650997723 0.07076926371801402
0.2868947899552389 0.5939807264114724,1.0 0.9076241088099442,0.12238994955990197 0.1662038532913198
1.0 0.5171675948558014,1.0 0.06210549287949526,0.032697947109559665 1.0
0.13544973809793964 0.67729309606345,0.7111623856613031 0.6275219752919287,0.1639525185033134 0.09664806480360484
1.0 0.6285511644713646,0.09838470214992875 0.9762182466068106,0.9599066217138172 0.7041492280610213
0.47849033142649494 0.3954600231921425,0.8559185772766977 0.3108447569808091,0.3923923977048845 0.3413375014565735
0.01933042438009205 0.7409706984166069,0.024447051448074714 1.0,0.7907082040599858 0.5215781894692837
0.5016117678997714 0.9317900423397406,1.0 0.787746352585659,0.06681697412058021 0.6746466798521151
0.15259339048483767 0.4372979361325262,0.5928483107299011 1.0,0.684490742992216 0.41045537618880173
0.21377980806404043 0.8023763707080088,1.0 1.0,0.625967318855432 0.3748214305115329
0.7302505012468778 1.0,0.22325042415379948 0.7918690032710922,0.47274017464147844 1.0
1.0 1.0,1.0 1.0,1.0 1.0
0.8120316407080225 0.2470349745288728,0.5752653750722343 0.7985251874078874,0.9500662163103888 1.0
0.9816369207787627 0.09943441299192275,0.09522454001686122 0.3070895644850773,1.0 1.0
1.0 0.2602064161209487,0.4381789292749645 0.07485962145641202,0.004104956120672413 0.05576280714987765
0.1065142303439908 0.5899905793471005,0.6784943969131279 0.3112389769648249,0.24745113974579896 0.5661994960241361
0.6633257480584019 1.0,1.0 0.23633684271255923,1.0 0.0008009002970849166
1.0 1.0,1.0 0.2282959977807067,0.9872236132679192 0.12396611584520928
1.0 0.026229059746912947,1.0 1.0,0.08449813485522278 0.23878871791150474
0.5907595205877474 0.0928642123478581,1.0 0.7958711027451436,0.5605215662244569 0.02067824515606712
1.0 0.493205081487625,1.0 0.012956695710860687,0.010858185918339222 0.20376831811471804
0.22584432919481234 0.07592445343598206,0.8607404736167449 1.0,1.0 1.0
0.9117982045137608 1.0,1.0 0.9742264980605201,0.6859703958094147 0.07501106934443423
1.0 1.0,1.0 1.0,0.0954945164458103 0.12802220506561565
0.16983415954492007 1.0,0.10312380926752285 0.009544736969338836,1.0 1.0
1.0 1.0,0.3066086289731209 0.5251899579964414,1.0 1.0
1.0 0.8372541743798663,0.5005222073745577 1.0,1.0 0.19407549258775647
1.0 0.7093239567409251,1.0 1.0,0.49766665206597027 1.0
0.024259707538914804 0.6695383228720371,0.011524207189026765 0.20959112391749582,1.0 0.917134508386831
1.0 1.0,0.05675751706621898 0.5525405529355478,1.0 0.04051305701590547
1.0 1.0,1.0 1.0,0.9797198178530676 0.8450873449949843
1.0 0.004541236011482104,1.0 0.012059388534225463,1.0 0.04675937088819056
1.0 0.28638916211356946,1.0 1.0,0.48289726614919437 0.7449220325028334
0.4428511105292261 1.0,1.0 0.7989870283170238,1.0 1.0
1.0 0.26366529732936883,0.13598973188016203 0.8984618880255337,0.14757298054171608 1.0
1.0 1.0,0.19389507911323395 0.4733258242519254,0.5275489302551988 0.9912118407312032
1.0 1.0,0.004425984230025071 0.15648742513940936,1.0 0.29519097830667024
1.0 0.125027201585349,0.04572789096840456 1.0,1.0 1.0
0.9051361014538306 1.0,0.829057838457621 0.46583029805357623,0.1478549399355365 0.3142706916153616
0.4481177855365673 1.0,0.035389487397979015 0.9347947615544521,0.046036227956780154 0.45806792483167214
0.0014812361579163553 1.0,0.9881160916045103 1.0,0.298876152417465 0.02484747138465285
0.34114481670931424 0.3075467815498259,0.9908724764506934 1.0,0.6568723878214855 0.4537458236043798
1.0 0.4495627819296137,0.2527946243417954 0.00364019746337873,1.0 0.19771361053135844
1.0 0.13512750339262497,0.7777414064005452 0.022543244637232784,1.0 0.00523682782368274
1.0 0.05076541209996626,1.0 0.011499336449031172,0.029725647655215993 0.19083899517042363
1.0 0.8583043997464379,1.0 1.0,1.0 1.0
0.9507087050417664 0.006409859391935546,0.890529918174672 0.8335270318317254,0.1524019674524965 1.0
1.5006163471146455e-05 1.0,1.0 1.0,0.19938363161276765 1.0
0.9968710031415868 0.09502251740177853,1.0 0.0014051577691948682,0.3097534231872746 0.045667541370708165
1.0 1.0,0.15504195034921545 1.0,0.848103230940837 0.755318778242442
1.0 1.0,1.0 1.0,1.0 0.7800838074001466
0.9833989003650775 0.009147642818348942,0.45049707368577974 0.5570738252684229,0.016641218989915368 0.06897937800796428
0.7143061719726821 1.0,1.0 0.8575624923764328,1.0 0.21932924754753186
1.0 0.19831366148088558,1.0 0.006867349955870362,1.0 1.0
0.11877911114007109 0.14261651943548226,0.8203332416290765 0.5556594607085367,0.19698187308507392 0.2114847736217074
0.10049583530465381 0.16611240407665523,0.2777068141221616 0.008094421688939505,1.0 1.0
1.0 0.37019849261339133,0.03774747470282277 0.003947758446448867,1.0 1.0
1.0 0.942907302463061,0.21252884591342985 1.0,1.0 0.6920680987214646
1.0 0.6153055924455757,0.3610596839085892 0.39804198365285987,0.9812939282158607 0.41677597657029053
1.0 1.0,0.41553210762993614 0.5878993476423743,1.0 0.8626470867782632
0.6402748125617745 1.0,0.4519608719781841 0.5695201152675271,1.0 0.16384133964096664
1.0 1.0,1.0 0.48114288252032184,1.0 1.0
0.13897701952749597 0.583856742612743,1.0 1.0,1.0 0.17630050162434974
1.0 1.0,0.17719049080804453 1.0,1.0 1.0
1.0 0.2622716350030594,1.0 0.9527969569150965,1.0 1.0
1.0 0.7149188024059216,1.0 0.35385927919768556,1.0 1.0
0.969716656405082 0.5428683420620481,0.7670834531819214 0.8207533057443924,0.8565811370488505 1.0
0.11218239524056411 0.157071052534036,0.6947591714233561 0.503665347408855,1.0 1.0
0.2586569902998085 0.39320971700703,0.5854626955537535 0.06055914486670046,1.0 1.0
0.0556283397329001 0.003245919931037756,1.0 1.0,1.0 1.0
0.125729527462773 1.0,0.40752242112690606 1.0,1.0 0.05020573937151242
0.6260902153465238 0.0467020617712709,1.0 1.0,0.1689217824777104 0.9364140122609821
0.023784890759649752 0.7856504870001809,1.0 0.5550374017155886,1.0 0.06544604636396775
1.0 0.55142395876921,0.3334846506777196 1.0,0.4990230397878719 0.040712746409436174
0.21505174221728948 0.05968081948281671,0.29553766576591284 0.21318514547657058,1.0 0.7988338559025974
1.0 1.0,0.24794542822867066 1.0,1.0 0.07239697830338815
0.20679953056316971 0.34235792591720215,0.15963494396135985 5.4704757645579694e-05,1.0 1.0
1.0 0.8307752161133991,0.5597701245489775 0.2217522822897315,1.0 0.024856852300138725
0.0024492117345016043 0.5662937510365145,0.7959783914404504 0.3477597677970301,0.9363078560646225 0.9029362691459913
0.0015129187150771098 1.0,1.0 1.0,1.0 1.0
0.17213218174189754 0.0002635888980521156,1.0 1.0,0.0810865284809722 1.0
0.4904190871548025 0.26285048642417297,0.8333125006790983 0.8427213575631441,0.49846504362393146 1.0
0.33027370146446755 0.009026565439808934,0.7211808495320515 0.8588152732358497,1.0 0.2054749016700536
0.002899061982239019 0.062143966053558417,1.0 0.5238479009657611,1.0 1.0
0.605517565760311 0.22615503803458253,0.2239736636937555 0.18699224234122708,0.11819079939466096 0.09799240157509888
0.16589725686857326 0.002399192386100727,0.3395387865216847 0.4188432888009865,1.0 1.0
0.981497040518892 0.8568198104399171,0.9667631780684925 0.2696799221940303,1.0 1.0
0.24961551705669047 0.4757812877513558,0.15955520347996188 1.0,1.0 0.8845476480487477
0.8953492830548431 0.9824365862677911,0.44659712688462394 0.1425622765755917,0.00018857649811979571 0.07899348921870133
1.0 0.9966170268955533,1.0 1.0,1.0 0.9671494009034647
1.0 0.5479031730822808,0.0011657568320121228 0.8770295782234561,0.20877669705250035 1.0
1.0 0.49192340519689304,1.0 0.3762152326916644,0.5012776361989517 0.8915648756154642
0.3004467305006885 0.2111423736655009,0.2278640710451561 1.0,1.0 0.06494290870448557
0.7344251332879895 1.0,0.9088593663172353 1.0,0.0210588393593583 0.3018187561992378
0.4750096496367325 1.0,0.7791880781297751 0.30850535294190257,1.0 0.12029003013093642
0.04272949309361164 0.5805292330566204,0.08995633895821346 1.0,0.741773807211417 0.23632353851161048
0.9466306973716639 1.0,0.19961432838485044 0.17644725393039884,0.4568875146042079 1.0
0.6188179279093069 0.00029150597403114313,0.8824940694886497 0.651044319164567,0.16256936910944592 0.008114354735273317
0.4820823158311764 0.14591891788640668,1.0 1.0,0.13453594328638324 0.0144047970746468
1.0 0.6822086237575751,1.0 1.0,0.9479519113928818 1.0
0.06464898915925997 0.3882442232822574,1.0 0.7111963535101291,1.0 0.13970713573538696
0.4670025312994311 0.9778929198213395,0.1775282458215951 1.0,1.0 0.8921822969089903
1.0 1.0,0.23494871348141633 1.0,0.20930145996640376 1.0
1.0 1.0,0.04238599511492783 0.14630468706475874,0.07267427196219306 1.0
0.33350211915309075 0.003374028487642837,1.0 0.01416560818650656,0.7881330753405872 0.3163810298710213
0.9599801261374389 0.00017269257991592388,1.0 1.0,0.19536815878002486 1.0
0.033714955890821935 0.9614190644285981,1.0 1.0,0.9718221672122404 0.4956529698245508
0.42181361170286924 0.14136042545891048,0.4400264373565766 1.0,0.6241998083273878 0.694927270816628
1.0 0.7297568397311023,1.0 0.8769431218922483,0.8186298557285089 0.10430952438824154
0.903100004636501 1.0,1.0 1.0,0.2360424130701218 0.5911775866155677
1.0 0.010941268339869942,0.28636406725382657 0.38241688589547557,1.0 0.39856950558935894
1.0 1.0,0.5447947671729533 0.058176879876215906,0.7861034074382032 0.07494281734586217
1.0 1.0,0.45204264225613083 0.8493682725856067,1.0 1.0
1.0 1.0,1.0 0.8209564509730213,0.36504561730046714 0.3118448185818249
1.0 0.15035757786406265,0.12553680353318514 0.12311179618655374,1.0 0.894864900556135
0.96530963794021 0.29362759250191695,0.6994497307885577 0.18945619535797126,1.0 1.0
1.0 0.30480171435248116,1.0 0.27247796163084637,0.8449072047838787 5.492414052159374e-05
1.0 1.0,0.5965453008528856 0.07167896914388319,0.41359769676057134 0.06480237956776008
0.43117953493328187 0.5988258112858481,0.18109024185354708 0.5365611968843971,0.313204198156514 0.3141981717258618
1.0 0.0018611442333864858,0.7666123235990889 0.15074266750138884,0.6799967106809608 0.00021963982433944243
0.3900716700594675 1.0,1.0 1.0,0.39891584734986557 0.21246779164295032
1.0 0.30080171835290165,0.946540593431752 0.040641368476896846,0.8361458931208318 1.0
0.3023358001809211 0.030931219535799127,1.0 0.9886065203364751,1.0 0.607502392223418
1.0 1.0,0.000822868433256163 1.0,1.0 1.0
0.3451734589167418 0.9276916297492568,0.48061486435295986 1.0,1.0 0.039190036101223125
1.0 0.7220310516458956,1.0 1.0,1.0 0.0012487162145206723
1.0 1.0,1.0 0.9487375450523505,0.020922320643527427 1.0
1.0 0.0035951090056632294,1.0 1.0,0.1139733369828887 0.013876207139020063
0.8988662922228767 1.0,1.0 0.002120351452659093,0.33986506711729153 0.9524724901733987
1.0 0.25467445589671417,0.30390440035443184 0.667723014663306,1.0 1.0
0.35400576806349116 0.6325330531546788,0.770357458872245 1.0,1.0 0.0887047416683556
0.9990576632109247 1.0,0.2241116030297767 0.9502288945965397,0.6633747530405032 0.004004796920672984
1.0 1.0,0.4139153412365255 0.0006651329156835598,0.7645587421492435 0.019595416131157322
1.0 0.8234458850462395,1.0 0.10663911784997168,0.8319715703893217 0.07551180201361338
1.0 0.31897509959069986,1.0 1.0,0.057453620542747885 1.0
1.0 1.0,1.0 1.0,0.866883419609163 0.021577765701872628
0.02640079966305 0.9168354176073472,1.0 1.0,1.0 0.6411834656385538
1.0 0.9013171725910045,0.6321244232065582 0.713108175231343,0.0021851633342156243 1.0
1.0 0.42539547846444165,0.6120325958184807 1.0,0.25838220169822895 1.0
1.0 0.3795503009156684,0.405769722782247 0.4576964141580948,1.0 0.6184372560173304
0.2848749176612201 0.030346622197820205,1.0 0.9702743814654629,0.9916656589423065 0.6233467363372567
0.5719989013489819 1.0,1.0 1.0,0.0776574465925634 1.0
0.476597450375868 0.08274954328941174,1.0 1.0,0.3296348667840643 0.06378515782742726
0.21722888684264804 1.0,0.32592178005622996 1.0,1.0 0.18140397036564648
1.0 1.0,1.0 0.19053962507170594,0.2593447446757633 0.1561658179602781
0.987423072062882 1.0,0.8146153044717391 0.15670626123085402,0.43892392330743557 0.15278541319875794
1.0 1.0,1.0 0.27089013466860934,1.0 0.8247423307824668
0.43093066201000935 0.44589207954439447,1.0 1.0,0.08731639840765891 0.4362566188153159
0.1747161816840263 0.08377144157817391,1.0 0.01719585212748108,1.0 0.018270911376071917
0.5027500548036633 0.002597167705075191,0.4618142134469482 0.49001445196966414,0.6848858610546699 1.0
1.0 1.0,1.0 1.0,1.0 0.4711409207533041
0.45796359152899263 0.4573291930060969,1.0 0.08257961587009274,0.33778725922807346 0.23047025676084748
1.0 1.0,1.0 0.3457653087521142,0.5993019979439325 0.042980070569380205
0.3847037241032061 0.9897372908251547,1.0 1.0,1.0 1.0
1.0 1.0,0.19827672236938898 0.12471423813459098,0.1802490509040488 0.8005265769306616
0.42238435823915904 1.0,0.2595596513462183 1.0,0.32237793751950095 0.31520408092526314
1.0 0.31354552564887,0.06886291193332905 0.044946004984254946,0.1694866034481329 0.44165011411879324
1.0 0.43114306927710466,0.7538681619640862 0.052362840103676256,0.4577906128305871 0.7184089457039529
0.18201190828978697 0.11061658060558036,1.0 0.14872068210375622,1.0 1.0
0.12065938389276315 0.18377720732011843,1.0 1.0,0.8562822489032946 0.5231930211041622
1.0 0.5118420990279706,1.0 1.0,1.0 1.0
0.34728347360184686 0.8262601095792304,0.036722945301323105 0.3056246221657566,0.7845432416628482 0.8093553197864483
0.9522928367553809 0.7824614544571187,0.07312910322217048 0.09053156412558433,0.47359776821403743 0.06777470803933483
1.0 0.021718159917657354,1.0 0.18177390439753774,1.0 0.16080043927794385
1.0 0.4611071221177151,0.3449318978205284 0.987496391986293,1.0 0.380080952694814
0.04145383572791765 0.7705336587671237,0.44871774969950706 0.21056769645855308,1.0 0.15084849012613155
1.0 0.4081546505953445,1.0 0.4915678743173647,1.0 0.18797502679794392
1.0 0.7724887557117264,0.007045462862618332 1.0,0.41433646648087696 0.15494852758893563
1.0 1.0,0.477928617934259 1.0,0.17058771517754545 1.0
0.7090562580095544 1.0,0.2587273397613037 1.0,0.1379462601501532 1.0
1.0 0.6083987647331413,1.0 1.0,1.0 0.5201190321808893
1.0 1.0,0.18777304528150868 0.6314606261648543,1.0 1.0
0.30223950678083444 0.02410658482534006,0.01732169612462594 0.20161025509555286,0.8398836429725549 0.31425707425284655
0.7905388638567807 0.7381141093527818,1.0 0.5382426042430631,1.0 0.679940753686744
1.0 0.6866217355713273,0.6474277822627588 0.27801320004595015,1.0 0.3314484982016996
0.1698551677568796 0.0016953152772561002,1.0 0.4097971391347177,0.669655377945374 1.0
0.19712377315160218 0.7085522363868535,0.23541418165088812 0.10262040627306199,1.0 0.10773418301991902
1.0 1.0,0.037442252906095694 1.0,1.0 0.05650463505269379
1.0 1.0,1.0 1.0,1.0 0.794129525491253
0.4536436994262383 0.7698710381629612,1.0 0.8827630551043828,1.0 0.7061177613999673
0.0243214289902434 0.17499907805178894,0.5728791828920472 0.011704470391948968,0.01143952371238231 0.02570019875123825
0.029846109003722934 0.19359366000083117,0.11738687130996195 1.0,0.6291668516489243 1.0
0.005401627046696063 1.0,1.0 1.0,0.6383603178540568 0.9043245448608581
1.0 0.08895703211110963,1.0 0.5990957524089213,1.0 0.5795219165461543
0.968196214993599 0.9824630723213548,0.00039529537406663654 1.0,1.0 0.6001609908564007
0.020056529838658504 0.08869783633455854,0.8245700604747068 0.3692844273205788,0.4671562540284906 0.410134816198091
0.5377659334637246 0.8545579508516715,1.0 0.07340991683516813,1.0 0.7186316914861658
0.9576773234606408 0.9804686900190966,1.0 1.0,0.17501098486284558 0.6330098411906918
1.0 0.6511504827140429,0.7722780011849882 1.0,0.32913609574689767 0.9671055191563034
0.017395104108884243 0.5467106313333445,0.41455723282300416 0.9147511537876456,0.11709665384907234 0.17180779974759322
1.0 1.0,1.0 0.8373575135084035,0.10769912509007254 0.9068612113023305
0.14602082706173153 0.691405991453824,1.0 1.0,0.4476158876056927 1.0
1.0 0.9513485576717996,1.0 0.7465726648721376,0.3201095270401766 1.0
1.0 1.0,0.39396199499271 0.3472418118810039,0.913439136489698 0.8354334591661574
1.0 0.16851842996160535,1.0 1.0,1.0 1.0
0.7943336608740754 0.46861690662178357,0.026586152455210454 0.015099170739014388,0.4791944682579504 0.01247033611972718
0.019690325253338747 0.8298891922542773,1.0 0.20283672063667058,1.0 1.0
1.0 1.0,0.1814733545686216 0.1347927544366518,0.42541254438103937 1.0
1.0 0.8637936102623098,0.0832559201327075 0.08495231224417422,1.0 0.6258016886503328
0.5999010537580232 0.9466115678032466,0.9344945516316808 1.0,0.08028679643842601 0.35294283327339626
1.0 0.3193880964197675,1.0 0.907791595734545,1.0 0.9332296488957748
1.0 0.5010920677610153,1.0 0.48033554599590794,1.0 0.5208699100536627
0.9723323256865707 1.0,0.9268991068664258 0.9199210689608377,0.5276425712329347 0.6927379709354818
0.7981130101028241 0.4738961647547374,0.35944347453520487 0.014281436944012984,1.0 0.7297139719256307
0.4889092780264767 1.0,0.156326355542686 0.08697570312448047,0.7154204900589184 0.5307602464217533
0.5957958175386907 0.06376039132863986,1.0 1.0,1.0 1.0
1.0 0.03734168399492267,1.0 0.1758486168369598,0.49494585878786557 0.01302813093513304
0.4331800300300196 0.3037104613256356,0.011921592187217694 0.34115257959321726,1.0 1.0
0.08368209795840961 0.9951680663012656,1.0 0.06625202098726893,0.9216355475288562 0.2909051204736317
1.0 0.46459249581128204,1.0 0.017000195818722953,0.5137143297533722 1.0
1.0 0.7748882494984242,0.729188531025849 1.0,1.0 1.0
0.5819306729226101 1.0,1.0 0.9254590261461575,1.0 0.2834982370536492
0.5276796379722744 0.7999106812829949,1.0 0.35888590772917867,0.09736352760779901 1.0
0.7426243282556709 1.0,1.0 0.08561878706236828,0.28481742956728273 0.02201381941300548
0.8096373400075005 1.0,0.9421156581147299 0.042647597912779014,0.9289880307531531 0.18277837363543128
0.6346737152467572 0.1480806914872817,0.8861080422118994 0.26183572382711545,0.4921927233468209 0.3554695046986114
0.2291510959985962 0.5379076548452097,0.0338468945656485 0.5292970686290568,1.0 0.329451827589496
0.03576566286411887 1.0,0.4545896483365606 0.05950317017407842,0.4098177593340174 1.0
0.9794410197802069 1.0,0.7133090548878525 0.541436239650573,1.0 1.0
0.19845866156178388 0.6004457060625426,1.0 0.787905082872092,1.0 0.29331185258226766
0.20106017021819445 1.0,1.0 1.0,1.0 1.0
1.0 0.10693347818370061,0.34207806927677736 1.0,0.5083748738265788 1.0
0.16760886467663144 0.5913952249468615,0.22871523713653472 0.4568766544508741,1.0 1.0
0.5507802067184592 0.14991687398480458,0.029087082433223777 0.07036453570902824,0.44682102683076247 0.7131009309182044
1.0 0.7131252418945666,0.0021920394439282013 1.0,1.0 1.0
1.0 0.7882080042691006,0.0801675586359061 3.627242554569461e-05,0.8292554876840852 1.0
0.0002764266755237852 0.0005980817800251183,0.3802185656617592 1.0,0.4569983593927091 1.0
1.0 0.004290928961863,1.0 0.679909296937795,0.3871004086832629 0.4896209277542681
0.9223834603714323 1.0,0.9709500035177171 0.7054463032709384,0.2935386989079826 0.9820589838697715
1.0 0.29861573340001374,1.0 0.08990418572662033,0.669062398327792 0.4934359276468297
0.7855087302689774 0.12051378035319207,0.7829552810931518 0.8036735489788882,0.5274104806811452 0.6137108009969768
1.0 0.003221371745232441,1.0 1.0,1.0 0.940918831925015
0.9684870853646455 0.06471858408225707,0.3524290496088701 0.33426913744625003,1.0 1.0
0.05815286522923528 1.0,1.0 0.22815320820123752,0.632155721017267 1.0
0.5509501246020259 0.013217705300032826,0.4207417441704113 0.037767598399528944,0.6110142237502187 0.38359220719282083
1.0 0.34265633205130785,0.46352082353452345 0.7462682594684575,0.7338440114769869 0.21084172202780646
1.0 1.0,0.7383178007036485 1.0,1.0 0.5255106950821311
