P_value_shallow,P_value_dnn1,P_value_dnn2
1.0 0.09478822542306459,0.0023105364626653524 0.11658721955096818,0.669266093686406 0.7782137733040533
0.13980121960184036 0.2681661707075568,0.5435832775558737 0.04919640515306545,1.0 0.2112048697647837
0.5092594433654702 0.32305777590404255,0.21316196961050243 0.011174564075520917,0.8214707609387653 0.7426203193410454
0.4720113150270896 6.0503765456981115e-06,1.0 1.0,0.0037146405423009133 0.004443304003784245
1.0 0.6225356773016821,0.16639922586402825 0.7436933645594694,1.0 0.09019256843139677
1.0 1.0,0.5446402268952588 0.26348468455932994,0.8645663558931518 1.0
0.44255675105153736 0.6306996731682262,0.8083886115637425 0.5309915657176794,1.0 0.11277882254751928
1.0 1.0,1.0 0.32095104900632127,0.4326114745918718 0.5899459431975251
1.0 1.0,0.284708728543813 0.9509129495732238,1.0 0.6076396890089427
1.0 0.8819331626297964,0.8219751976834964 0.009402160882636313,0.008193847356304362 0.00030340675067315806
1.0 0.02051178319570078,1.0 1.0,1.0 0.07979558384437786
0.4933281509183299 3.4660042216346484e-05,1.0 1.0,1.0 1.0
1.0 0.019649623073403833,1.0 0.16706659342742874,1.0 1.0
0.3110907869308751 6.931165149531336e-05,0.27643380688859176 0.27402230036347,0.0302502502114361 8.730178539825697e-05
0.8127454038944756 0.5334063607617653,0.0027085506484824332 0.0017205529097466673,0.04439809263832189 0.8822032635303958
0.53187225303162 0.013899713464291606,1.0 0.050578691195036746,1.0 0.4745101368715067
1.0 0.11996486809783127,0.04660812777148422 0.028917490139884986,0.16530500952893368 0.130204058419188
0.7711776402917927 1.1867000483567115e-05,0.46920543386388164 2.667834488219306e-05,0.5889395940763203 1.0
1.0 0.8298539099165603,1.0 7.3617562894350875e-06,0.19649856138641766 0.0005094019468485276
1.0 0.12217369850605167,1.0 0.2502995351561775,0.49029472789386364 1.0
1.0 1.0,1.0 1.0,0.01561690238132566 1.0
0.12465015858888553 1.0,1.0 0.40422531812298557,0.5708978949601083 0.9377342292709953
0.008303283459373222 1.0,1.0 0.399485730867763,0.41168400944482864 0.0001706819839823717
0.19168732169457314 0.9760017427657471,5.525423440852963e-05 1.0,1.0 0.6316874744607981
0.031321064602651806 0.176303080197523,0.8271332731618586 0.006255425459843851,1.0 1.0
1.0 1.0,0.9658950572179057 0.12384263577712873,0.4216511177194657 0.10685502503817051
1.0 0.03717604786887372,1.0 1.0,0.5976464847127275 1.0
1.0 0.0003567825826206752,0.6919813914980399 1.0,0.8419862107626321 0.0016054495209020239
1.0 0.6312246259862804,0.2387348855698922 0.7950248713576322,1.0 0.6666711730604179
1.0 0.3534493670983506,0.06641551095858857 0.0011322540927773902,1.0 0.4606449032788473
0.9928371366535226 0.11085666283385112,1.0 0.0003750878522412991,0.6796121107831126 0.455601150342562
1.0 0.9729979422855363,0.2548779623002876 0.5652656429967344,0.29485767946692054 0.04070334240979876
1.0 0.13590996997905588,1.0 0.23105175480176082,0.6688130712609449 1.0
9.216815787149946e-06 0.46130817559222853,1.0 0.00014459127238295334,1.0 0.15914441865997112
0.011360650448774462 0.0006250829570871898,1.0 0.03198850632226487,0.1776727216283347 0.00022075732971315915
1.0 1.0,0.0409409027186069 0.3314858767109361,0.48680072013153924 0.04011214398137737
1.0 1.0,0.30055106150388766 1.0,1.0 1.0
1.0 0.35723822211621353,1.0 0.0883710608826827,1.0 0.431332521215317
0.5226173816806323 0.00027646023023254675,1.0 0.45658895406083083,1.0 0.0005552800311412373
0.9802464743585781 1.0,0.014451970938518958 0.0010869529893034185,1.0 0.9232752841532716
0.5811556837408356 0.797422656478938,0.6405102764879893 0.007975575542835883,2.0454290488490397e-05 0.2704096286239602
0.2345629615167905 0.00029917109883000786,0.17901723084105436 0.16034800681983294,1.0 0.5165191387145378
0.3696240281873256 0.9842257369309704,0.1769274138752827 1.0,0.0010819857582817327 0.00352516078467916
0.6373874630999401 0.4875127898616367,0.1232793774801574 0.4669023639292514,0.11448527101391426 0.5627710302655797
0.9367852086992842 0.6222304213143544,1.0 1.0,1.0 0.9754557801682445
1.0 0.044108606857186365,1.0 0.0225590888995526,1.0 0.18189281239586133
0.773830844630686 0.02900115787746669,0.07303816801742827 0.038592544573051425,0.2097895143447034 0.053656175800521594
0.07689801320300498 0.5585009624668855,0.40399715387373863 0.049724548770308886,1.0 0.2494559841091099
1.0 1.0,1.0 0.00011401390556997179,1.0 0.5099030943253987
0.5611049244376521 0.11975772370216385,0.08069436057922579 0.6142008981322791,0.09610704458161407 0.7583252993316112
0.23228848353700773 0.578837268172619,0.06697076852773765 1.0,1.0 1.0
1.0 0.24307462788029566,1.0 0.006287981912283002,1.0 0.00011128933107309546
1.0 0.8170591324589886,1.0 0.006007572987999655,0.541413622032719 0.12043484185210639
0.42954175908972764 0.07009267400036931,0.45249849851198554 0.006171871726652055,1.0 0.38715772609818555
0.11694263217349242 1.0,0.3461304286487797 0.0007264699110164814,1.0 0.5749024737665492
0.08640432444542703 0.15174847004482378,1.0 0.06891677741793015,1.0 1.0
0.8123420538216448 0.21947893451430783,1.0 0.013429564457339255,1.0 0.4662319476981494
0.4342731774701151 0.021002088022057323,0.2057753862597334 0.2256585125906401,1.0 0.14792243390600962
0.49442741375775867 0.3068752995917396,1.0 0.9896778945437146,1.0 0.06485610126654943
1.0 0.6223667756274919,0.9743314375896448 0.04733322082865029,0.5676619113092642 0.006213737559136302
1.0 6.592258806487965e-05,0.17491370348558566 0.7718997772621692,0.3426867894699277 1.0
1.0 0.42244818472194107,1.0 0.855761604372957,0.003825434740685273 1.0
0.09001885714608358 0.16573053566471171,1.0 0.295277464319632,1.0 0.13541965121791824
1.0 0.0008675746927093924,1.0 1.0,0.10682431587406654 1.0
0.6964788288595243 0.23792058876130845,1.0 0.00529278967729321,1.0 6.0791353631274594e-05
1.0 0.2792148557490505,0.46101636318625916 0.9708516786534562,1.0 1.0
0.2954074992093428 0.0008712699200571421,0.29382930312096583 0.5655651321734719,1.0 0.09426777904374173
1.0 0.2678683177755687,0.2761360195594145 1.0,1.0 0.23314531076888798
0.945539213747015 0.8630850952155456,0.3941402771196444 0.12555428833022966,0.13450924444219892 1.0
1.0 1.0,1.0 0.5752195594882101,1.0 0.6252149507559042
1.0 0.12892803351609813,0.31627781097978847 0.45841778675025313,0.26845565267379495 0.0004611616792153443
0.0037482937619341614 0.0017804510531129684,1.0 0.7153648929280572,0.03651516412990137 0.21563188274391296
0.891034364973569 0.9932424003683645,1.0 0.5270008573273399,0.009445082981350616 0.994369573573619
0.7850456912460821 0.45356983657714606,1.0 0.03107980305736697,3.638271720504826e-06 1.0
0.16273020623494414 0.8753177855155339,0.041643869934993916 1.0,0.14416588787826887 0.7819430122010009
0.7661197757912065 1.0,0.3535663599740963 0.47962156293031327,0.018351756774468132 0.0008623505217293821
0.008607149645638836 0.25993294524118615,1.0 0.11465694868549309,0.5127565473078802 0.6228890994137453
1.0 4.793857593971469e-05,0.37941275892663795 0.14648569800761235,0.033366887367293305 0.06513213159082253
1.0 9.176530864444198e-05,0.5704699483567276 0.1605689547562901,1.0 0.28973872597374
1.0 1.0,0.0707587407338669 1.0,1.0 0.09902701023492858
1.0 0.00025161171171097157,1.6118099558414634e-05 0.09095512881054547,0.19470012555430083 0.00023031875673524172
0.23585195383605106 0.62099423597783,1.0 0.3997334304942327,1.0 0.0437362448088896
1.0 1.0,0.1967612231398735 0.8987785456503238,1.0 1.0
0.4034632141246309 0.3187792445663696,0.906248791024002 1.0,0.3697328608381385 0.338561189147619
0.23897760800526008 0.25538104618918417,1.0 0.5052849984345233,0.7337934868494245 0.14751807859102462
1.0 0.5893771989147412,1.0 0.02662160993919323,0.05800193572264235 0.3377833521908875
1.0 1.0,0.6639152187105696 3.8632759997914426e-05,1.0 0.8075592674617094
1.0 0.07996002032448554,0.8843186517084729 1.0,1.0 1.0
1.0 0.0001681837355849597,1.0 0.3704015182596052,1.0 1.826689234201485e-05
1.0 0.6013185918852073,1.0 0.676755268992842,0.9788055188685106 0.005479455305322989
1.0 0.22347533318982768,0.6317520923648285 0.0001606173068002824,0.4920516547424653 0.002451084176641059
0.6655436517484328 2.309918631737217e-07,0.0010248574389231093 1.0,0.9828248105527435 0.893791763273253
0.050770151551588996 0.02207420721340779,0.049211632682004375 0.04057568377583859,0.01032855099074479 1.0
0.6312403974845862 1.0,1.0 0.28518074827920836,0.08842813525885003 1.1085051280531497e-05
0.46134527746573734 0.00032618237485934604,0.3663592466303232 0.00025545167202200913,1.0 0.07722341148748939
1.0 1.0,0.1680624779057957 0.0025455717918700066,1.0 1.0
0.7977591529698456 0.8348666916366039,1.0 0.05318878518003674,0.9963598670069724 0.0017613799258613119
1.0 0.8971738600069104,0.3091613104414713 0.028766490993560205,1.0 1.0
1.0 1.0,1.0 1.0,1.0 0.4674313225841289
0.7359971844055035 1.0,1.0 0.06481988353897397,1.0 0.6218076243630195
0.9399491451105335 0.8477136534078786,1.0 0.04310397847968189,0.9066735449514294 0.6125049807816779
0.7059953419499542 0.33456784141991375,0.5583115001110719 0.0022215029714156074,1.0 1.0
0.43299521448977835 0.12383281429920973,0.3072231921149883 0.00013126338089968208,0.33734841629554435 0.0005394745553809136
0.052473065422238 0.2421982813678084,1.0 0.0022616972539999452,1.0 1.0
1.0 0.5323050563986553,0.8654752363917104 0.002774483672349685,1.0 0.3073166802119243
1.0 1.0,0.1872988395569586 0.8363364664044339,1.0 0.0034091015264032286
1.0 0.5669511097780253,0.7913399365474623 0.03463716090091062,1.0 0.0011217581919339811
0.04382796249328305 8.297127155934962e-07,1.0 1.0,0.7316452537720266 3.74927281183322e-06
0.2527448591504426 1.0,0.0011596479500653304 0.005593779961490024,1.0 1.0
0.08942138776799587 1.0,0.14536369385666412 0.40179460320940547,1.0 0.2902996347471975
1.0 1.0,1.0 0.15998924403495385,0.06205857037027955 0.609286125683715
1.0 1.0,1.0 0.04795489434656336,1.0 1.0
1.0 0.18917818619753346,1.0 1.0,0.3235369977390018 0.8772188219283121
1.0 0.3117254588111247,0.07618654270941143 0.043469616584843385,0.0005485098239035542 0.0005062894484675681
0.18648212782994544 0.5622733196740224,0.3070364393179861 1.0,0.2796141734403527 0.07731010929897492
0.6309280066776405 1.763939571501287e-05,0.9169589807358866 0.9520540321746895,0.29363709255127246 0.020445828268913446
0.07060203963760062 9.661059246166517e-06,0.015564940113868919 4.29553805500197e-06,1.0 1.0
1.0 1.0,0.06169460306934882 0.35234486415287625,0.9952110848977771 1.9842097509762933e-05
0.402636711555922 0.0022772810065374853,0.16752086239809133 0.00012637202294387402,1.0 0.38402553338289136
0.35097796247184515 0.12177494456154883,1.0 0.30812300526347125,1.0 0.6453578971884668
0.16676306842691108 0.6306009235254049,1.0 0.010410258568707493,1.0 0.02240718561275624
1.0 1.0,0.14526391696518415 2.064222580326704e-06,1.0 0.05511090543970429
1.0 0.08641865018449042,0.0367247985444862 8.545701464627695e-11,1.0 0.007739031174168456
1.0 0.07105285366835905,0.7762995119838156 0.06994009964716626,1.0 0.2790551224990162
1.0 0.7400979656442148,1.0 1.0,1.0 0.009687061268293797
0.7515299872256336 7.895761824987743e-07,0.20512186097067234 0.013155537753002617,0.9165519687886834 1.0
1.0 0.8138383595656342,0.0002831986526383184 0.003858164353393653,1.0 0.045900276251111996
0.6227113512160255 0.9695949378326081,1.0 0.41263519291873574,1.0 0.06796652967624045
0.9274653345941364 0.0003155506108067736,1.0 2.4540977099594207e-05,0.7160161467689795 0.040920281409149786
1.0 0.05555108398961971,1.0 0.008434269650539464,0.2965325186732495 0.3401184807005189
0.023858856024901967 0.05751976769736261,0.6905640062612475 0.005148420955055297,1.0 0.018385227147919958
0.46296052727355635 0.09452165189337558,0.17924068596368053 0.057509507020651614,1.0 0.008719550843125347
0.8901604765098441 0.01668530421917592,1.0 0.8210022185450795,1.0 0.004880238486489151
0.9808541599997216 1.0,1.0 0.07635187003227206,0.004481950574728341 0.17950053249455908
0.19917141053701864 0.37085589802639624,1.0 1.0,0.00691047180993193 0.20753741073089335
1.0 0.5769956565685002,0.07922348836051962 0.015667726910201032,1.0 0.5775414205878365
0.5977841549024692 0.8431377057108823,1.0 1.0,7.169695816410601e-06 1.3379699217891627e-05
1.0 0.00012856756058951202,0.2862079593300215 0.11904190196167108,0.9502239086282275 0.000620306047412192
0.31410893069388895 0.013788552649964907,1.0 0.6143868281377818,0.31108804301659465 0.00230275551125951
0.7609562828265358 0.514156999904249,1.0 0.2726199186921328,1.0 0.7608812247694622
0.30460605185970596 0.7472297691500976,1.0 1.0,0.6504805705600225 0.00035335410582012486
0.9459733040470398 0.12166718585352523,0.9670003693333942 0.02483545490765141,0.4431856520893266 0.8552522275555967
0.04702792437082013 0.14171861722321427,0.48492242485551773 0.012406089756776146,0.533411701833908 0.5099389008652329
1.0 0.06860480748030542,0.8776521978270075 0.10238745227806881,0.16568999661719713 1.0
0.27945006446188086 0.027601868524356667,1.0 0.045786278622951225,0.9346694762203391 0.19387325431871516
0.3526257037429489 0.5531404807730995,0.20376334866216927 0.2658455445527742,1.0 0.43708988449488945
0.7256587649954243 1.0,1.0 1.0,0.7765460722949359 0.948263117752118
1.0 0.06918568354338708,0.7154759919249202 0.016094911363530164,0.2530210206766972 1.0
0.3240869720584618 0.0004943097645040184,1.0 0.00013302099321702783,1.0 1.0
1.0 0.016493634705829638,1.0 0.0034320574124391584,0.41869244862873756 1.0
0.06796324121493681 0.015255905728249194,0.9814264898349188 0.05809643673944716,0.04914883469044956 0.1006570250899623
0.23572828997786932 0.08990478869158622,1.0 0.06341117364369775,0.4419677218789951 0.21957610350695386
0.3150250143365547 0.7638388846944132,0.05311050938184735 0.30919986587100584,0.36437314363611006 0.10707296031791222
1.0 0.7920587220366373,0.4352277588159554 0.3438346908462852,1.0 0.02251954621566055
0.6889313666354021 1.0,0.15332232290034892 0.4533210747636857,0.18026051871968626 0.3373997834420864
0.885535282144374 0.001722756600419588,0.22270511660586956 0.8310036336539806,0.600308307445934 1.0
0.5563040985622503 0.1703011424187669,0.14470846893779624 0.5677268888105073,0.38753278606310604 0.25954746308049126
0.19958144658391036 6.463954557047236e-05,1.0 0.7666086136584609,0.246299119865998 1.1053373107002534e-06
0.7308951467138447 0.0013297306239941882,1.0 0.5626182884092927,0.5193419600286153 1.0
0.29262494744156514 7.565285272986375e-12,0.37696609896826194 1.0,1.0 0.007899916461331397
1.0 0.5819493463175156,0.06694454649947636 0.009073157187734604,0.020651609315537466 0.036927733961233854
0.04670015159146934 0.08411036438873294,1.0 1.0532061019955252e-06,0.05353185040637175 0.0002661539330265012
0.15949677739884888 0.4042341366239682,1.0 1.0,0.9711618859540007 0.09239758355165212
1.0 5.694963323443842e-05,0.5544470258086762 0.5967955406102203,0.056186717564589615 0.09198884466978494
1.0 1.0,0.6932020787506237 0.24536607097321558,1.0 0.7117623716923132
1.0 0.7211967490876017,1.0 0.835091217261319,1.0 0.14101163858378937
1.0 0.08648701529505685,0.8428866210409175 0.28575258755194055,1.0 0.7392807005448587
0.05853116622938396 0.0002753949031559263,0.02775456379791335 0.29763169743432316,0.6466103079926759 1.9798295204953865e-05
0.3101972426651487 2.0999017477842558e-05,1.0 0.09577007808409238,0.8486710382180838 0.0758960025146068
0.03511141172803215 0.001494026980661514,0.2160708934214897 0.0002835946929562907,0.04011618088702706 1.0
0.6108633495355118 6.234874342286799e-05,1.0 0.9106223458664265,1.0 0.08584833556259568
1.0 1.836862857541426e-06,0.10240811678109502 0.010149520902612591,1.0 0.00037004009303412335
1.0 1.0,0.11212295419985285 0.1299210778573928,1.0 1.0
0.47172910097972376 0.7355446062328598,0.960305431661156 0.11178907611762423,0.2315098920737026 0.0014805728426062997
0.32126298727127284 0.4542033580097687,0.8690619603282648 0.38506926146410925,0.9761526879506413 0.40862387956041835
1.0 0.05039584835539464,1.0 0.5079801855014034,1.0 0.31575317497378985
1.0 1.0,1.3609420928864948e-05 0.38123902335366094,0.8607686279997465 1.0
1.0 0.037504364720208516,0.9833637931061135 0.28623158671844445,0.17139894581956022 0.18377813111185598
1.0 0.6052880578614261,0.17523875995888186 0.0004295611276860543,0.07236103437635502 1.0
0.5922586499189251 0.13134498887760127,0.7650367393382005 1.0,1.0 1.0
1.0 0.8938574722934435,1.0 0.004192561909411672,1.0 0.03504193818477617
1.0 0.3042600026774842,0.5468451170853957 0.41848462062217584,0.007498173544064818 0.01944982870577536
1.0 1.0,0.02480333200831323 2.0698062301178367e-05,1.0 0.37703263998068187
1.0 0.3753696438221787,0.41855216995112066 0.025996935652560886,0.78463505322386 0.9226885285796633
0.5430176681534487 0.0016454638019540958,1.0 0.024751841334221633,0.3473543475287483 0.3035797401445471
1.0 0.1361068981003984,0.7829428907949885 0.07547272992514106,0.9972144207012348 0.0030512359547890102
1.0 0.7028205893005527,0.08254890457740172 1.0,1.0 0.05572466704991113
1.0 0.2659407800819533,0.1383361532025777 0.3390270206815881,0.15882720884871576 0.025559886173415765
1.0 1.0,0.6607112880478851 0.15282143647483834,1.0 0.5053914791642184
0.7906452397807184 0.1675086208580604,1.0 0.020223982985334482,0.9783702823930311 4.92672626755468e-05
1.0 1.0,1.0 0.32556605128092636,1.0 1.0
1.0 0.5777376417934229,1.0 0.1033101749155958,0.13717177304394715 0.010992293945961419
1.0 0.17462705382154525,1.0 0.006305792071239512,0.9521621599025016 0.0040441334259363705
0.4540713627281992 0.06599749010204974,0.08644786710312323 1.0,0.7818227584613748 1.0
1.0 0.9968032812179526,0.41374234676584715 0.7698073186257879,1.0 1.0
0.5578671171962475 0.9068031053677004,0.1764764435950983 2.8559445908709867e-08,0.000983685624716613 1.0
1.0 0.16791145611019068,0.901800017116348 0.10366007433288071,0.25196562907030967 0.1871640845692256
1.5843798180233697e-05 0.002587877071210176,0.4646686227696408 2.6132392909994955e-10,0.17696890332670245 0.0023864257160328656
0.9035209796583608 1.0,1.0 1.0,0.8442781677710692 1.0
0.8152274569923615 0.14614865760241966,1.0 1.0,0.09132167805594445 1.0
1.0 0.8950778542986649,0.5542334907287781 1.0,0.6570678978319782 0.0010626558500183257
0.28515229454116797 0.017182100269318372,0.5148669339852976 0.08509242926739145,0.8500091046155105 0.5149121602446105
0.021837392423394573 0.029086513101842557,0.236451936139501 5.37102304884544e-05,1.0 0.019126495105748136
1.0 0.02418473762020841,0.3879622710081262 0.7112490887271978,1.0 0.0348669673131115
1.0 0.12108858946379437,0.42936547933447256 0.3823400159473016,1.0 0.30487876731587726
0.8170019583058921 0.1466345005919171,0.7673264260583341 0.027159121819784436,1.0 0.07943850990555651
1.0 0.524366857140361,1.0 0.007944552126423683,0.1295984584872376 0.4939867903603591
0.935438945786439 0.016910234242828365,0.7718533736827065 2.228962612099135e-08,0.032304316066658116 1.5805714281146056e-09
0.41298592410721313 0.0017609914235549354,0.026379670497448895 0.020974455526918054,1.0 0.12683857118017838
1.0 0.6575960871052373,0.7356292432611458 0.6905549853767206,0.18494197348337071 0.17397432006591687
0.5473096241785148 0.0028663392802673,0.00486859600781649 9.827937846070757e-08,1.0 0.0009769481861409237
1.0 0.0014162599892477137,1.0 0.40717677954643233,1.0 0.08516759885147596
0.09054926891745388 0.7837367720879156,0.5137976357023628 0.7787515581708264,0.11773566722084078 0.0016404236381370582
0.7663438107963679 0.10302339781530157,1.0 0.03648528037540483,0.8003532979564176 0.18537042114390015
1.0 0.6739898275996028,1.0 0.015725795744779666,1.0 0.053216950923537225
0.5281936137527821 1.0,0.3852129226564941 0.0011888458474312385,1.0 4.6640208275848634e-08
1.0 0.59772819450773,0.7117903766470253 0.7011313071663344,0.3091127654097157 0.0029753181216352733
0.7265398148058932 1.0629177143112288e-05,0.13863912126466327 6.295494588864602e-05,0.17879353862955316 1.0
1.0 0.00020204836481783572,0.32226211289438417 0.00220031577812301,1.0 1.0
0.2873551537386813 0.58778471774268,0.8424053063269994 0.10953085691414922,1.0 0.0008992528500789425
1.0 0.00484728270908686,0.578800273416765 0.00018207916893823252,1.0 1.0
1.0 2.2295098230653645e-05,1.0 0.2604524874243543,0.43392222967112754 0.024873902280588587
