P_value_shallow,P_value_dnn1,P_value_dnn2
0.18941773136911239 0.048671595133007936,0.21246920631578828 1.0,1.0 0.15065525929170723
1.0 1.0,0.6075939777925015 1.0,1.0 0.9085326625713279
0.5659600961619096 0.5135562017528525,0.3296097262364016 0.630431638132348,0.9077041244482406 0.6314561657935588
0.4584051334092217 0.004927234124559093,1.0 1.0,0.8041747468259092 0.2516953127761222
1.0 1.0,1.0 0.8112947461893782,0.7690569899879107 0.7276366853410121
1.0 0.02208168005535377,1.0 0.8956170714308072,1.0 0.6344964843970691
0.6148440734491405 0.505345385638603,1.0 0.8910974069948128,1.0 1.0
1.0 1.0,1.0 0.040115976390309074,1.0 0.0025955851461379603
1.0 0.5148037743080807,1.0 1.0,0.5811195951511723 0.020707607336973806
0.7162929536124699 1.0,0.4939072829177781 1.0,1.0 0.06817613972591881
0.3240163699869411 0.07627875264706087,1.0 0.8659145917227069,1.0 0.1258462623381536
1.0 0.8726348745691134,1.0 0.14437038921922504,1.0 0.47768356880200497
0.25160945576640265 0.14859548252542593,1.0 1.0,0.33347210919838166 0.9697559858649815
0.663769149575558 1.0,0.14719131025063795 0.7382724727626475,1.0 0.12998422841214496
1.0 1.0,1.0 0.9573788793946769,0.9009548016411127 0.6794752492054076
1.0 0.8510550567605984,1.0 0.8586316536242198,1.0 0.000871710701491531
1.0 0.568231036776337,0.35516664004813875 1.0,1.0 0.048918306778795564
0.4718612885572703 0.23172118362444846,1.0 0.1067837246844916,1.0 0.7714714705872524
0.6220335348911151 1.0,0.41766111131313105 0.14214473345573,1.0 0.8675932723344554
0.9176658329495502 0.042719547180173074,1.0 1.0,0.8717208462240724 1.0
1.0 0.0015631863591612726,1.0 0.001452307660009056,1.0 0.16018913171849553
1.0 1.0,0.8231900546326376 1.0,1.0 0.5498675975402689
1.0 0.04201235640756982,0.9602414903100454 0.07260451242823482,0.25679250605259324 1.0
0.7223186666980506 0.25631311284553265,0.6643994308060579 0.7211819709064082,0.09656599175500688 0.54523785680859
0.1994259300200872 0.0014146572551212613,0.26053145709081016 0.0002678140544111732,1.0 0.3416609865796528
1.0 0.07962881107773856,1.0 0.42017875936074023,0.3589076146531188 0.24951657223995466
1.0 0.037792647681704386,1.0 0.6479449226464875,0.0544447616398647 0.5111672412007859
1.0 1.0,1.0 0.7693896083054343,1.0 0.3487058366192318
0.24011448353392523 0.5385980376807992,0.09493433366661697 0.2656866059450411,1.0 0.22228457183649608
0.29322354819849067 1.0,1.0 0.6920207854628584,1.0 1.0
1.0 0.7058673006666495,1.0 0.009836808509083349,1.0 0.7693606294214076
1.0 0.052801551051223784,1.0 0.0016420161807442957,0.3700337550335576 0.024419582825162173
1.0 0.38263492747715283,1.0 0.012873755097906045,0.8104747997336523 0.4025968140679686
1.0 0.48089229733291283,0.3432088420169646 0.6662045825708088,1.0 0.6153123269732439
0.8833387550171924 0.01090463197925398,1.0 1.0,1.0 0.37330014694334185
0.7508985936766006 0.04777639427487386,1.0 0.5341462015797271,1.0 0.6980229309365329
1.0 0.970802758382186,1.0 0.039776089794798505,0.3138785896635008 0.2395066307428126
1.0 0.08665943647794626,0.9902497131493733 1.0,0.09134589082485475 1.0
1.0 0.18706846629741009,0.48310660826669377 0.49149403546066756,1.0 0.004693340927863233
0.4855051476172571 0.0010104801376511587,0.27192267557778166 0.7449787908704018,0.11612651978155397 1.0
0.5281115070840507 0.0007745399124449331,1.0 0.6640833430210002,0.2158480585221607 0.6155130850082173
0.24755829782565614 8.642514318045524e-05,0.6969935023272751 1.0,1.0 0.0022247313685038843
0.5985315063676538 0.002205759726296104,1.0 0.1370059777630189,1.0 0.2631938345418937
1.0 0.9338813593505041,1.0 0.09952537064941952,0.7863945636250358 1.0
1.0 0.16075676925618362,1.0 0.2250523461463658,0.09130226303126562 0.43769840350220846
0.01792375723757374 0.6754081110519375,0.37734228824060667 1.0,0.24616520391909308 0.12538611315297232
1.0 0.28535119007736554,0.9083389900292929 0.9322973126801373,0.5597763164186866 0.0842031469877634
0.9030197031087761 0.08375048478373785,0.016124926719205054 0.4923139101197588,1.0 0.485232715654042
1.0 0.1270068577041375,1.0 0.003772936083550159,0.4138916160221066 0.5230360667598727
1.0 1.0,1.0 0.7703314037768031,0.6982268504324511 0.44449467815824223
1.0 0.004834361197572021,1.0 0.039058803450054344,0.11641020105205836 0.06707927342158138
1.0 0.46414198208588703,0.0013375148406431856 0.6807324918766466,0.2086492047466813 0.019756025191738497
0.07380158246159702 0.17933770983510006,0.4761878712329082 0.10260603347748468,0.014262073745780948 0.35374054997555593
0.040648042432170024 0.9977632319750824,1.0 0.2793824715968907,0.44610455344518274 0.26449086261951477
1.0 1.0,0.20611282649537135 0.3244144790905654,1.0 0.30725657909691123
0.056292173904163016 0.002246945362440322,1.0 0.7952134185381247,1.0 4.567764260455377e-05
1.0 0.6023967465943048,0.22311752565211312 0.19438459302438743,1.0 0.6923939004542226
1.0 0.434087820934117,0.3049293873784053 0.1882713217344394,1.0 0.1538799854217462
0.015417883508159298 0.14367908470084514,1.0 1.0,0.05416146932513389 0.0426579700301538
1.0 0.1581502543566988,0.9083752022019336 0.2443590342374985,0.029075125573609605 0.0007315613606382013
1.0 0.24411424076079152,0.3495867707627275 0.010320638741520376,1.0 0.12222137946142775
0.04150877167299008 0.047123404433729546,0.5477420664931435 1.0,0.8569548302964037 0.048401291515566304
1.0 0.4645925965323775,1.0 0.8584038293267915,0.020253065660580428 0.04374176269421879
1.0 0.3489771196843396,1.0 0.4938398512431495,1.0 0.6422560226653189
0.4324896511981978 0.0007886705998286316,0.24879584973966876 0.4624911020836125,0.04611981976448755 0.3422539057450753
1.0 0.1655968734718537,0.21941500983823997 1.0,0.9443525779117247 0.26043002651029795
0.23105113924058263 1.0,0.13865900013017807 0.30005780896640927,0.18138568927389345 0.06053780553088141
1.0 0.5486813229092532,0.28987782332557843 0.14964016190609686,0.03109256381386042 0.3053942278908993
1.0 0.13798552257807864,0.3941165859888439 0.44697642213533456,0.30320187878044863 0.10460452928096944
0.20685245962029564 0.46460663543430863,0.25445549456162214 0.6615754337724821,1.0 0.8708273834035971
0.334181839458766 0.8890335880111371,0.002658820676869784 0.025693253954134035,0.33746458921966466 0.23590574207138232
0.5251220303163 1.0,0.7677710775171134 1.0,0.1475036676754437 0.11591331652363138
0.15144384172531772 0.7448028398104717,0.3527924645644261 1.0,0.23228446300277517 0.308893633282592
0.008004865664027418 1.0,0.6155380821080335 0.4567123585030939,0.7322420197522108 0.0872563859108602
1.0 0.026353870605005734,0.70963180988534 0.014456802595150479,1.0 0.2828377694927702
1.0 1.0,0.9013612496665286 0.00902580374195264,1.0 0.005731141936472957
1.0 0.02647790495087115,0.48000945452379096 0.7908675369475668,1.0 0.1375413437435196
0.11104127251044883 1.0,0.023705261465769886 0.1347891228906562,1.0 0.5281844940855274
0.792128666734887 1.0,1.0 0.17312479643846196,0.1164642051891312 1.0
1.0 0.54763356009532,1.0 0.7150653969058947,0.3269846013714457 0.6941867670489758
0.1959680904927804 0.7977011515771009,0.23789053662177106 0.05512182248438775,0.1302606893138925 0.0005823481317859276
0.9442888610461317 0.11107008029921796,1.0 1.5046781130028785e-06,0.9940440518391486 0.049315088199572206
0.02680993063168638 1.0,1.0 0.10400337191268764,1.0 0.09372642658985586
1.0 0.23247124712566136,1.0 1.0,1.0 1.0
0.029092090880914814 0.014184365334445379,1.0 0.050405724627031606,0.3963627618632981 0.332033059361183
0.8773235116363514 1.0,0.250255159958156 0.690944607940046,0.10583048405358292 0.7396459268956506
1.0 0.014694353115456929,1.0 1.0,0.4613883358112053 0.2381888949934879
0.9553415711498732 0.04354476497339482,0.09883625028578238 1.0,1.0 0.15512564609700571
0.20399798673924002 0.002605591757273895,0.05630925722623033 0.059852256894445094,1.2632912696220783e-05 0.0034740121805208668
1.0 0.8707037542354422,1.0 0.6962766096994668,1.0 0.36788583162308525
1.0 1.0,0.43394689239885526 0.5318083850568138,0.8675076369029481 0.09143159845576235
1.0 0.07957046790984258,0.1339276285506834 0.3829089911429431,1.0 0.8808846664778965
0.0036411401934494676 0.014590281063850285,0.5463168151653242 1.0,0.7458629185858925 0.4703583825767942
1.0 9.826598155865823e-05,1.0 1.0,0.5852309079669986 0.855203627379443
0.08987106612356302 0.08861016149533094,0.1297292240945097 0.238937248193403,0.017388747593832334 0.17885719516521714
0.032320879909997685 0.05525561563259391,1.0 0.09070140553194166,1.0 0.18685496298564475
0.5349015852520863 0.4095366671552063,0.1484437588271375 0.3526226256893129,0.6070790849132779 0.20705866839554737
0.35369504346089503 0.05510842545262898,1.0 0.4094290788272165,1.0 1.0
1.0 0.024577307575343817,0.2931666876636929 0.18391757159520417,0.25145704830929416 0.13514393321100324
1.0 0.8329756304037216,0.02800525729062569 0.5196615048303351,0.03637653252849795 0.8573741096671043
0.9441548991515287 1.0,0.6222845354276164 0.8901106855588187,0.5932848545643254 0.050357956807732494
0.098780918855323 1.0,0.018923355816788577 0.8519451536757521,1.0 1.0
1.0 0.011068200160715455,0.6705291083984459 1.0,0.8968394799756636 1.0
1.0 0.1769104451816651,0.6176953962482048 0.001582979287599265,0.03211028724021247 0.1910175501495943
1.0 0.7899309856585516,1.0 0.6267038820760531,0.8434808713589812 1.0
1.0 1.0,0.003486494192765536 0.6487086829089751,0.05635077154904622 0.3066101474006115
0.15412020196070064 0.00212327782557097,0.3027635730234548 1.0,0.2736352314306462 0.06672579839472675
0.3956624985345865 0.23576007772988627,0.03218546026012852 0.17415323365567453,1.0 0.3445840446199137
0.645021798355775 0.06234409617926861,1.0 0.07544465545307226,0.00015652868478829618 0.26361986287037026
0.023570154892841186 0.054676888801403985,0.8538963267805586 1.0,0.6275317120439632 1.0
1.0 7.235940027532298e-05,0.17889840664683032 0.06696008473586629,1.0 1.0
0.8932371595527748 1.0,0.4179208372180756 0.06339829746397965,1.0 0.2059013696135778
1.0 0.2935974667757303,1.0 1.0,0.6950010364622181 0.01497527347211727
0.16483122748487225 1.0,1.0 1.0,0.7156482781156002 0.7309583649939905
1.0 0.21756769398187703,0.3092988093693372 1.0,0.828209525342293 0.8971264052602947
1.0 0.7176159222852807,1.0 0.4551410384844239,0.735198283388178 0.5918043411873398
0.5688032635841472 0.2594239800429409,0.3320618179026892 1.0,0.06994533335742215 0.7818597395271438
0.0023037611647758064 0.09973811957802967,0.15304795629354223 0.6059845503398636,0.06895082325079468 0.006517951734462376
0.007357660513756333 0.008047279916113738,0.5747910284993394 1.0,0.39913895302758384 1.0
1.0 0.12591823084689807,0.5366109853941441 0.08155234757438459,1.0 1.0
1.0 0.01282025514146894,0.16051250967475644 0.0017632915076472248,0.49010029562678153 1.0
0.5454244160434866 0.3725905381455082,1.0 0.045345783765160366,0.02932753917470515 0.004640562830205063
0.5376536925169363 0.31219040672368226,0.3088152687787578 3.3805070308411185e-05,0.007641416306162318 0.0001698309229719179
0.6764313711190256 0.12811538965323843,1.0 0.09642505094388237,0.5206404811618686 0.0710125629299439
